PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,41860,"San Francisco-Oakland-Hayward, CA",19-1042,"Medical Scientists, Except Epidemiologists",detailed,7400,7,3.057,3.68,51.39,106890,9,23.62,30.31,47.42,61.68,85.27,49130,63040,98630,128290,177370,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-1099,"Life Scientists, All Other",detailed,480,18.1,0.199,4.21,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-2012,Physicists,detailed,1350,41,0.556,4.57,60.86,126580,4.5,35.53,47.48,60.19,73.28,82.17,73900,98750,125180,152410,170910,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-2021,Atmospheric and Space Scientists,detailed,150,27.6,0.063,0.98,43.16,89760,3.6,27.59,33.41,43.34,51.63,61.17,57380,69500,90150,107380,127230,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-2031,Chemists,detailed,3140,7.7,1.298,2.22,52.12,108400,5.1,27.09,36.15,48.2,63.82,79.37,56350,75180,100250,132740,165090,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-2032,Materials Scientists,detailed,70,38.3,0.028,0.52,59.14,123010,2.5,32.95,49.56,64.25,72.52,77.94,68530,103090,133650,150830,162120,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,2600,11.8,1.075,1.93,50.33,104690,4.5,24.91,34.33,48.99,65.03,76.96,51810,71400,101900,135250,160080,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,590,12,0.243,1.2,51.42,106950,4.9,25.6,31.61,48.21,61.61,79.37,53240,65750,100290,128140,165090,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-2043,Hydrologists,detailed,90,30,0.037,0.85,50.88,105820,1.9,34.52,39.07,51.02,59.68,70.25,71800,81270,106120,124140,146120,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-2099,"Physical Scientists, All Other",detailed,490,10.8,0.202,1.68,61.26,127420,2.3,40.73,51.11,60.82,71.24,85.02,84720,106310,126500,148170,176840,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3011,Economists,detailed,390,14.2,0.159,1.24,65.27,135760,9.1,28.22,42.85,57.24,77.64,#,58690,89120,119060,161490,#,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3022,Survey Researchers,detailed,200,27.5,0.082,1.01,37.96,78950,7,20.17,24.91,34.07,50.13,60.64,41940,51800,70860,104280,126130,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3031,"Clinical, Counseling, and School Psychologists",detailed,2260,14.4,0.933,1.22,52.67,109560,4.5,32.89,39.61,48.78,62.27,77.11,68400,82400,101460,129520,160390,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3039,"Psychologists, All Other",detailed,300,20.7,0.122,1.32,49.12,102180,3.1,24.14,33.08,55.7,62.45,65.84,50220,68820,115860,129900,136940,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3041,Sociologists,detailed,330,11.9,0.138,7.34,47.76,99350,4.3,32.06,37.8,48.5,57.97,64.14,66690,78630,100870,120580,133420,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3051,Urban and Regional Planners,detailed,1500,17.8,0.618,2.36,48.53,100940,2.3,32.11,36.95,48.42,58.84,69.29,66790,76850,100720,122390,144130,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3091,Anthropologists and Archeologists,detailed,230,34.8,0.094,2.26,30.07,62550,4.3,19.26,23.24,27.77,36.41,46.48,40050,48350,57770,75730,96680,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3093,Historians,detailed,**,**,**,**,60.35,125530,6.5,37.45,42.66,50.37,59.09,#,77900,88730,104780,122900,#,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-3099,"Social Scientists and Related Workers, All Other",detailed,930,21.9,0.386,1.57,38.51,80100,4.3,23.63,29.99,37.27,45.94,55.99,49150,62380,77520,95560,116470,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4011,Agricultural and Food Science Technicians,detailed,290,44.2,0.119,0.81,18.25,37970,7.2,11.8,13.76,17.4,22.24,26.37,24550,28620,36190,46260,54840,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4021,Biological Technicians,detailed,2120,9.6,0.877,1.64,28.47,59220,2.7,17.86,21.6,26.36,33.29,42.25,37150,44940,54830,69240,87880,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4031,Chemical Technicians,detailed,980,19.1,0.406,0.9,25.9,53870,2.8,15.99,19.33,24.45,30.21,39.33,33250,40200,50850,62830,81800,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4041,Geological and Petroleum Technicians,detailed,**,**,**,**,25.23,52490,3.8,19.74,21.8,25.22,28.39,30.29,41050,45350,52450,59040,63000,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4051,Nuclear Technicians,detailed,70,40.4,0.029,0.59,36.52,75950,9.2,20.29,25.48,36.05,46.24,57.4,42200,52990,74970,96170,119400,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4061,Social Science Research Assistants,detailed,650,35.2,0.269,1.13,24.39,50740,3.6,15.76,19.72,23.26,28.39,33.89,32780,41020,48380,59060,70480,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,740,15.9,0.305,1.36,29.69,61750,5.6,13.09,18.34,28.19,39.89,48.61,27230,38140,58640,82970,101120,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4092,Forensic Science Technicians,detailed,240,4.2,0.098,0.88,48.65,101180,1.6,32.62,37.99,47.64,58.55,68.86,67850,79010,99100,121790,143230,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4093,Forest and Conservation Technicians,detailed,**,**,**,**,22.62,47050,12.3,12.78,14.17,21.6,30.23,35.51,26580,29470,44940,62880,73850,,
CA,41860,"San Francisco-Oakland-Hayward, CA",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,980,15.9,0.407,0.9,32.21,66990,2.2,19.42,23.89,30.57,39.06,48.08,40400,49680,63590,81240,100000,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-0000,Community and Social Service Occupations,major,35330,4.4,14.603,0.97,30.22,62860,2.7,15.47,20.16,27.42,38.77,49.27,32180,41940,57040,80640,102490,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,3800,7.2,1.569,0.8,35.34,73510,3.9,17.64,24.33,33.46,45.85,57.59,36680,50600,69600,95370,119780,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1013,Marriage and Family Therapists,detailed,2240,18,0.925,2.76,29.66,61690,5.4,17.11,21.1,27.48,35.58,48.03,35590,43890,57150,74000,99900,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1015,Rehabilitation Counselors,detailed,1290,34.1,0.534,0.72,21.93,45620,8.1,11.3,12.51,23.08,28.55,34.65,23500,26010,48010,59390,72080,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,3810,9.8,1.574,0.85,28.63,59560,4.6,15.41,19.88,25.75,39.23,46.53,32060,41350,53570,81600,96780,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1019,"Counselors, All Other",detailed,790,36.4,0.325,1.77,33.02,68670,4.2,17.7,26.4,34.23,39.6,46.86,36820,54910,71200,82370,97460,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1021,"Child, Family, and School Social Workers",detailed,3390,10.3,1.402,0.63,29.05,60430,5.9,16.91,20.13,24.25,36.73,48.9,35160,41870,50440,76390,101710,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1022,Healthcare Social Workers,detailed,2830,17.7,1.169,1.01,37.57,78150,2.9,22.81,28.54,36.65,45.58,54.66,47450,59350,76230,94810,113690,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1023,Mental Health and Substance Abuse Social Workers,detailed,1800,17.9,0.746,0.92,34.38,71510,4.2,20.07,24.96,32.57,42.85,54.51,41740,51910,67750,89130,113370,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1029,"Social Workers, All Other",detailed,1280,14.3,0.529,1.33,38.94,81000,3,21.97,31.53,40.8,47.06,52.66,45700,65590,84870,97890,109520,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1091,Health Educators,detailed,1540,11.3,0.636,1.57,33.09,68830,8.9,14.01,17.74,26.88,45.23,58.6,29150,36900,55910,94070,121890,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,770,13.3,0.317,0.52,48.36,100590,2.7,36.15,41.79,48.4,55.23,61.01,75180,86930,100670,114880,126900,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1093,Social and Human Service Assistants,detailed,6960,8.2,2.879,1.06,22.42,46620,3,13.99,16.6,21.08,26.48,31.34,29090,34540,43850,55080,65190,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1094,Community Health Workers,detailed,1470,6.8,0.606,1.56,28.38,59020,5.9,16.19,20.55,29.48,35.49,38.98,33680,42740,61320,73820,81080,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-1099,"Community and Social Service Specialists, All Other",detailed,1800,17.5,0.746,1.1,30.09,62590,3.9,18.83,21.57,26.89,36.47,48.33,39160,44860,55940,75850,100520,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-2011,Clergy,detailed,830,7.6,0.345,0.98,34.35,71460,4.8,16.63,19.78,29.06,41.35,54.24,34580,41130,60440,86000,112810,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-2021,"Directors, Religious Activities and Education",detailed,550,10.2,0.229,1.53,27.74,57700,8.1,12.32,14.78,22.58,35.85,50.02,25630,30740,46970,74570,104040,,
CA,41860,"San Francisco-Oakland-Hayward, CA",21-2099,"Religious Workers, All Other",detailed,170,32.8,0.071,1.21,17.7,36810,6.3,10.79,11.88,14.56,22.66,30.3,22440,24720,30290,47140,63030,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-0000,Legal Occupations,major,25280,3.1,10.449,1.34,69.84,145270,3.7,23.98,34.49,58.79,92.95,#,49870,71730,122280,193330,#,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-1011,Lawyers,detailed,16490,3.8,6.816,1.53,88.01,183070,3.6,37.3,53.54,78.94,#,#,77570,111350,164200,#,#,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-1012,Judicial Law Clerks,detailed,290,0,0.12,1.06,33.34,69360,2,18.16,31.26,34.92,38.56,41,37780,65020,72620,80210,85290,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,340,0.3,0.142,1.44,59.87,124520,1.5,35.08,50.64,63.61,70.07,78.94,72960,105340,132310,145740,164200,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,100,10.4,0.042,0.96,58.6,121900,5.4,26.42,44.93,57.02,75.81,91.82,54950,93460,118590,157680,190990,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,270,0,0.113,0.57,91.74,190820,2.7,72.17,92.94,92.95,92.95,#,150110,193320,193330,193330,#,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-2011,Paralegals and Legal Assistants,detailed,5540,10.2,2.289,1.07,33.04,68730,3,18.07,22.88,31.22,40.37,50.89,37590,47580,64940,83960,105850,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-2091,Court Reporters,detailed,210,1.4,0.088,0.88,52.59,109380,3.5,28.45,51.38,56.59,61.8,67.34,59170,106870,117710,128550,140070,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,370,39,0.153,0.42,29.49,61340,5.1,19.23,24.16,28.36,33.27,43.58,40000,50260,58980,69200,90650,,
CA,41860,"San Francisco-Oakland-Hayward, CA",23-2099,"Legal Support Workers, All Other",detailed,**,**,**,**,28.84,59990,6.5,15.05,19.29,26.47,34.76,47.1,31310,40130,55060,72300,97970,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-0000,"Education, Training, and Library Occupations",major,131240,1.6,54.253,0.89,32.5,67610,4,15.22,18.76,27.12,40.85,55.41,31650,39010,56410,84960,115250,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1011,"Business Teachers, Postsecondary",detailed,770,4.8,0.319,0.55,*,120020,12.6,*,*,*,*,*,49740,63810,103560,161510,#,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1021,"Computer Science Teachers, Postsecondary",detailed,210,10.9,0.087,0.39,*,122790,9.1,*,*,*,*,*,43500,81330,120140,169340,197660,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,840,4.7,0.348,0.98,*,101710,6.5,*,*,*,*,*,45940,60410,87500,138440,184040,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1031,"Architecture Teachers, Postsecondary",detailed,90,0,0.039,0.82,*,108010,2,*,*,*,*,*,45540,57750,109280,138420,183670,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1032,"Engineering Teachers, Postsecondary",detailed,370,14,0.155,0.6,*,126560,9.4,*,*,*,*,*,45110,75820,128980,168130,202320,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1042,"Biological Science Teachers, Postsecondary",detailed,470,8.5,0.196,0.55,*,135250,7.8,*,*,*,*,*,45180,87290,136980,180070,207070,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,190,3.9,0.079,1.04,*,112950,10.7,*,*,*,*,*,41900,67040,109100,163550,196440,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1052,"Chemistry Teachers, Postsecondary",detailed,210,8.4,0.086,0.58,*,119660,11.4,*,*,*,*,*,39940,72140,116680,158970,197490,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1053,"Environmental Science Teachers, Postsecondary",detailed,60,12.2,0.024,0.57,*,116470,8.3,*,*,*,*,*,42010,58270,104830,166010,201800,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1054,"Physics Teachers, Postsecondary",detailed,270,22,0.113,1.19,*,137600,14.9,*,*,*,*,*,46920,70960,122070,182510,#,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,90,11.6,0.037,0.91,*,119790,7.5,*,*,*,*,*,41480,70240,125640,158680,193390,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,290,13.9,0.119,1.75,*,109130,11,*,*,*,*,*,48490,62410,99310,150050,192420,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1063,"Economics Teachers, Postsecondary",detailed,100,5.9,0.043,0.49,*,151330,9.4,*,*,*,*,*,47080,93150,146460,192580,#,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1064,"Geography Teachers, Postsecondary",detailed,40,10.1,0.018,0.66,*,98660,10.2,*,*,*,*,*,35850,45070,106440,134620,161010,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1065,"Political Science Teachers, Postsecondary",detailed,90,8.6,0.038,0.35,*,112300,14.9,*,*,*,*,*,38350,49510,98900,140770,#,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1066,"Psychology Teachers, Postsecondary",detailed,1070,15.8,0.442,1.7,*,110270,8.7,*,*,*,*,*,42240,63380,101180,151480,193910,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1067,"Sociology Teachers, Postsecondary",detailed,110,7.8,0.047,0.49,*,99930,7.9,*,*,*,*,*,42220,52600,91660,129450,173690,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,420,27.6,0.174,1.42,*,118710,7.2,*,*,*,*,*,44260,69220,115810,174930,197500,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1071,"Health Specialties Teachers, Postsecondary",detailed,3280,8.8,1.358,0.98,*,185790,15,*,*,*,*,*,77320,113270,173940,#,#,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,430,19.8,0.177,0.46,*,99710,7.5,*,*,*,*,*,37120,59720,90450,135390,181620,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1081,"Education Teachers, Postsecondary",detailed,320,19.6,0.133,0.31,*,94200,6.9,*,*,*,*,*,37330,55190,82330,127260,172690,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1082,"Library Science Teachers, Postsecondary",detailed,30,27.2,0.012,0.39,*,106450,8.6,*,*,*,*,*,48570,65970,117210,145190,159580,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,**,**,**,**,*,99120,16.3,*,*,*,*,*,33950,40680,106170,148140,181960,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,1850,26.7,0.763,1.17,*,108050,10,*,*,*,*,*,41210,56030,80150,149850,201300,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1122,"Communications Teachers, Postsecondary",detailed,230,14.8,0.097,0.48,*,124020,4.2,*,*,*,*,*,70870,89400,119230,162490,192680,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,1080,8.3,0.446,0.95,*,100200,6.2,*,*,*,*,*,43780,60750,88620,138440,180440,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,290,10,0.119,0.68,*,99880,9.3,*,*,*,*,*,42470,49090,86040,144890,188870,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1125,"History Teachers, Postsecondary",detailed,180,11.3,0.074,0.53,*,108130,7.6,*,*,*,*,*,41370,64650,107820,143290,183390,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,290,3.6,0.118,0.74,*,95260,6.7,*,*,*,*,*,42510,54590,77260,118020,168000,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1191,Graduate Teaching Assistants,detailed,2430,0.4,1.005,1.11,*,35170,4.3,*,*,*,*,*,28020,32770,35650,38530,40410,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,310,13,0.13,1.14,*,98420,7.3,*,*,*,*,*,42840,54940,92610,136850,180090,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-1194,"Vocational Education Teachers, Postsecondary",detailed,1530,16.9,0.631,0.83,37.63,78280,5.2,17.8,24.24,33.89,47.79,61.99,37030,50420,70480,99390,128940,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2011,"Preschool Teachers, Except Special Education",detailed,10280,13.7,4.25,1.45,20.89,43460,2.8,15.52,17.17,19.91,23.34,28.3,32280,35710,41410,48550,58860,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2012,"Kindergarten Teachers, Except Special Education",detailed,1630,24.3,0.676,0.75,*,62310,6.7,*,*,*,*,*,36980,45010,57160,75680,97670,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2021,"Elementary School Teachers, Except Special Education",detailed,17260,8.8,7.136,0.73,*,81540,2.3,*,*,*,*,*,52010,64620,80890,98720,116040,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,5320,17.7,2.2,0.52,*,78180,5,*,*,*,*,*,47870,59020,75980,94900,114810,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2023,"Career/Technical Education Teachers, Middle School",detailed,110,49,0.047,0.57,*,71020,2.5,*,*,*,*,*,57540,64860,72090,78630,82550,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,12150,14.9,5.024,0.69,*,83080,2.9,*,*,*,*,*,51950,66180,84310,100680,117620,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,460,26,0.19,0.36,*,72680,3.4,*,*,*,*,*,52700,61700,72130,82740,96490,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,1320,13.9,0.548,0.43,*,73260,4.4,*,*,*,*,*,44350,58420,72840,85930,102910,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2053,"Special Education Teachers, Middle School",detailed,400,47.2,0.164,0.27,*,69920,5.1,*,*,*,*,*,48430,57590,69400,81630,95850,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2054,"Special Education Teachers, Secondary School",detailed,1090,10.8,0.452,0.46,*,86590,2.8,*,*,*,*,*,56520,71780,87070,100040,115500,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-2059,"Special Education Teachers, All Other",detailed,480,31.2,0.199,0.78,*,65950,10.9,*,*,*,*,*,40600,43980,49600,92160,101110,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,**,**,**,**,44.06,91640,9.9,28.07,34.07,41.61,47.69,72.93,58380,70860,86550,99190,151690,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-3021,Self-Enrichment Education Teachers,detailed,6170,16.2,2.551,1.52,25.24,52490,4.1,14.6,18.58,24,30.39,38.99,30370,38640,49930,63210,81100,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,10150,10.3,4.194,1.92,*,48250,4.3,*,*,*,*,*,24490,30500,40500,61690,79410,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-3098,Substitute Teachers,detailed,11420,8.9,4.722,1.16,20.71,43080,2.4,15.35,16.6,18.65,23.73,29.92,31920,34520,38800,49350,62230,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-4011,Archivists,detailed,50,13.3,0.022,0.5,37.9,78830,4.5,24.21,28.25,35.34,43.63,54.01,50350,58770,73510,90750,112340,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-4012,Curators,detailed,250,16.9,0.103,1.21,37.44,77880,4.7,16.93,22.77,37.5,46.2,56.51,35210,47370,78010,96100,117550,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-4013,Museum Technicians and Conservators,detailed,560,18.5,0.233,2.58,23.98,49880,4.5,13.85,16.41,23.24,28.99,36.17,28810,34130,48340,60290,75240,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-4021,Librarians,detailed,1530,3.2,0.632,0.73,43.1,89640,3.1,28.2,33.73,41.29,49.73,61.16,58660,70160,85890,103440,127210,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-4031,Library Technicians,detailed,1280,8.4,0.527,0.86,27.87,57960,3.6,20.1,22.87,27.09,31.61,38.04,41810,47570,56350,65740,79120,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,90,21.8,0.038,0.58,25.01,52020,8.5,14.12,16.48,22.21,33.89,37.92,29370,34270,46200,70490,78880,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-9031,Instructional Coordinators,detailed,2800,10.3,1.156,1.02,36.59,76110,3.4,20.57,25.21,32.51,46.6,57.44,42790,52440,67610,96930,119470,,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-9041,Teacher Assistants,detailed,19760,6.9,8.167,0.89,*,38030,1.7,*,*,*,*,*,25410,30170,37510,45560,51090,True,
CA,41860,"San Francisco-Oakland-Hayward, CA",25-9099,"Education, Training, and Library Workers, All Other",detailed,2830,11.2,1.168,1.59,26.28,54660,3.1,11.95,19.2,25.54,32.2,39.44,24860,39930,53130,66970,82030,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,52560,4.3,21.729,1.61,35.51,73850,2.1,14.14,20.48,30.73,44.77,61.32,29410,42600,63910,93120,127540,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1011,Art Directors,detailed,1760,5.9,0.726,2.61,66.2,137690,2.3,39.28,48.87,63.48,77.65,96.37,81710,101650,132050,161500,200450,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1012,Craft Artists,detailed,**,**,**,**,22.69,47200,11.2,10.51,12.88,19.47,28.68,37.22,21860,26780,40500,59650,77420,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,200,19.7,0.083,1.03,35.84,74550,6.5,12.23,23.97,29.79,44.56,58.29,25440,49850,61960,92680,121250,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1014,Multimedia Artists and Animators,detailed,2810,13.7,1.16,5.88,44.16,91840,2,26.17,33.02,42.76,52.07,63.16,54430,68690,88940,108300,131370,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1019,"Artists and Related Workers, All Other",detailed,30,26.7,0.013,0.28,43.62,90730,5.3,23.23,32.09,41.45,51.97,70.91,48320,66740,86230,108100,147490,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1021,Commercial and Industrial Designers,detailed,890,17.2,0.369,1.61,38.83,80770,3.1,21.36,29.03,35.79,47.63,60.18,44420,60380,74450,99070,125180,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1022,Fashion Designers,detailed,500,19.1,0.206,1.51,43.64,90780,6.8,22.4,28.8,40.89,54.88,71.99,46580,59910,85060,114160,149730,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1023,Floral Designers,detailed,880,21.4,0.363,1.21,18.58,38650,9.4,12.11,13.44,16.25,21.51,29.22,25190,27960,33790,44750,60780,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1024,Graphic Designers,detailed,6200,5.7,2.563,1.7,34.63,72030,2.2,18.9,25.41,31.71,40.5,53.09,39310,52850,65960,84240,110430,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1025,Interior Designers,detailed,2060,13.2,0.853,2.16,32.92,68470,3.1,21.33,25.46,30.65,38.75,47.63,44370,52960,63750,80610,99060,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1026,Merchandise Displayers and Window Trimmers,detailed,4480,31.7,1.852,2.08,17.28,35950,6.8,11.13,12.13,15,20.64,26.3,23160,25230,31200,42930,54690,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1027,Set and Exhibit Designers,detailed,320,9.9,0.131,1.79,28.69,59680,8.1,13.36,19.96,27.27,36.23,45.78,27790,41510,56720,75350,95210,,
CA,41860,"San Francisco-Oakland-Hayward, CA",27-1029,"Designers, All Other",detailed,340,21.7,0.139,2.39,42.04,87450,3.1,23.58,29.64,37.32,50.89,63.93,49050,61660,77630,105860,132980,,
