PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3022,Civil Engineering Technicians,NA,160.0,22.0,0.164,0.29,32.63,67860.0,3.3,20.39,24.85,31.02,39.4,49.98,42400.0,51690.0,64520.0,81950.0,103960.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3023,Electrical and Electronics Engineering Technicians,NA,680.0,14.1,0.71,0.61,33.78,70260.0,2.8,24.47,28.98,32.41,39.28,45.6,50900.0,60280.0,67420.0,81700.0,94850.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3024,Electro-Mechanical Technicians,NA,60.0,39.7,0.061,0.47,28.01,58250.0,11.9,13.03,15.46,29.87,39.36,44.07,27110.0,32160.0,62130.0,81880.0,91660.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3025,Environmental Engineering Technicians,NA,40.0,49.5,0.038,0.25,30.97,64420.0,6.4,19.46,23.97,30.4,38.98,43.92,40490.0,49850.0,63230.0,81080.0,91350.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3026,Industrial Engineering Technicians,NA,270.0,38.0,0.282,0.57,26.8,55740.0,3.9,17.17,20.96,25.88,31.32,37.93,35720.0,43590.0,53830.0,65140.0,78880.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3027,Mechanical Engineering Technicians,NA,200.0,19.0,0.213,0.61,35.92,74710.0,3.8,24.29,29.31,36.19,43.28,49.37,50530.0,60970.0,75270.0,90030.0,102690.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3029,"Engineering Technicians, Except Drafters, All Other",NA,320.0,19.3,0.329,0.65,33.32,69300.0,3.3,22.25,26.4,33.74,41.33,45.65,46290.0,54910.0,70180.0,85970.0,94960.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3031,Surveying and Mapping Technicians,NA,70.0,10.4,0.072,0.19,34.81,72400.0,5.2,23.38,27.34,36.76,42.19,45.19,48630.0,56860.0,76450.0,87750.0,93990.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,17160.0,3.7,17.885,2.12,42.53,88470.0,4.2,20.68,28.81,39.77,53.24,67.52,43010.0,59930.0,82730.0,110740.0,140450.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1012,Food Scientists and Technologists,NA,**,**,**,**,37.05,77060.0,3.4,19.36,26.01,33.11,47.6,63.56,40260.0,54100.0,68870.0,99000.0,132200.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1013,Soil and Plant Scientists,NA,180.0,46.5,0.185,2.0,37.82,78670.0,7.9,17.42,26.09,35.0,50.64,63.03,36220.0,54270.0,72810.0,105330.0,131090.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1021,Biochemists and Biophysicists,NA,1000.0,6.8,1.043,5.32,44.11,91740.0,7.6,21.08,31.44,44.86,55.3,67.02,43850.0,65390.0,93310.0,115030.0,139390.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1022,Microbiologists,NA,960.0,5.0,0.998,7.25,46.15,95990.0,4.5,30.08,38.34,45.84,54.14,63.66,62570.0,79740.0,95340.0,112610.0,132410.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1023,Zoologists and Wildlife Biologists,NA,160.0,37.8,0.167,1.16,28.06,58360.0,7.8,18.29,21.4,25.83,30.91,39.91,38040.0,44510.0,53720.0,64280.0,83000.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1029,"Biological Scientists, All Other",NA,650.0,14.2,0.681,2.77,38.48,80040.0,4.2,22.07,29.7,37.33,47.69,56.26,45910.0,61780.0,77650.0,99200.0,117020.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1031,Conservation Scientists,NA,140.0,46.1,0.148,1.0,33.29,69240.0,3.8,20.25,22.19,32.41,39.99,51.85,42110.0,46160.0,67410.0,83180.0,107860.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1041,Epidemiologists,NA,100.0,9.4,0.108,2.99,53.55,111390.0,8.5,30.04,37.14,49.0,59.06,85.61,62480.0,77240.0,101920.0,122840.0,178060.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1042,"Medical Scientists, Except Epidemiologists",NA,4440.0,6.1,4.625,6.23,45.0,93590.0,8.9,20.51,27.48,41.14,56.83,71.87,42660.0,57150.0,85570.0,118200.0,149480.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1099,"Life Scientists, All Other",NA,50.0,26.5,0.048,0.61,32.66,67930.0,9.2,23.07,24.9,27.96,41.04,52.64,47980.0,51800.0,58160.0,85370.0,109500.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2012,Physicists,NA,**,**,**,**,61.2,127310.0,3.1,48.66,51.67,56.96,71.34,84.36,101200.0,107470.0,118470.0,148380.0,175470.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2021,Atmospheric and Space Scientists,NA,50.0,37.9,0.05,0.67,57.06,118680.0,3.9,34.11,42.51,55.13,74.73,85.4,70950.0,88420.0,114680.0,155440.0,177620.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2031,Chemists,NA,1250.0,8.0,1.304,2.09,49.12,102160.0,1.8,30.33,35.97,46.59,60.17,72.08,63090.0,74820.0,96910.0,125160.0,149920.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2041,"Environmental Scientists and Specialists, Including Health",NA,1000.0,12.1,1.037,1.6,48.0,99840.0,4.3,30.53,38.31,46.99,57.44,67.73,63500.0,79690.0,97740.0,119470.0,140870.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2042,"Geoscientists, Except Hydrologists and Geographers",NA,190.0,2.1,0.203,0.8,53.05,110350.0,2.2,30.2,42.9,50.91,66.03,74.76,62810.0,89240.0,105900.0,137350.0,155500.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2043,Hydrologists,NA,50.0,5.2,0.051,0.95,45.85,95370.0,2.2,32.42,39.2,45.69,52.78,62.77,67430.0,81540.0,95040.0,109780.0,130560.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2099,"Physical Scientists, All Other",NA,260.0,18.9,0.267,1.33,49.7,103370.0,3.1,30.71,39.38,52.77,58.99,65.29,63890.0,81910.0,109770.0,122700.0,135810.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3011,Economists,NA,380.0,13.7,0.394,3.55,61.14,127170.0,6.4,31.12,40.72,54.47,73.03,#,64740.0,84700.0,113310.0,151910.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3022,Survey Researchers,NA,290.0,22.8,0.301,2.26,27.64,57490.0,7.9,15.65,18.68,25.16,32.72,40.18,32550.0,38860.0,52340.0,68060.0,83570.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3031,"Clinical, Counseling, and School Psychologists",NA,730.0,7.4,0.756,0.96,44.06,91650.0,4.9,25.71,32.44,41.43,52.0,58.32,53470.0,67470.0,86180.0,108160.0,121310.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3039,"Psychologists, All Other",NA,90.0,7.3,0.093,1.13,46.69,97110.0,3.2,24.05,46.57,51.22,55.88,60.54,50010.0,96870.0,106540.0,116240.0,125930.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3041,Sociologists,NA,160.0,34.0,0.162,7.36,38.14,79340.0,7.8,21.17,26.68,34.12,46.33,65.4,44030.0,55500.0,70970.0,96370.0,136030.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3051,Urban and Regional Planners,NA,1220.0,34.0,1.276,4.27,43.6,90680.0,4.9,26.22,30.75,39.1,51.27,67.22,54540.0,63950.0,81320.0,106640.0,139820.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3094,Political Scientists,NA,60.0,21.1,0.059,1.41,46.13,95940.0,7.7,22.68,38.51,43.87,55.17,71.31,47170.0,80100.0,91250.0,114760.0,148330.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3099,"Social Scientists and Related Workers, All Other",NA,520.0,15.5,0.542,2.2,42.76,88950.0,3.2,28.45,32.63,39.37,46.37,61.03,59180.0,67860.0,81880.0,96460.0,126930.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4011,Agricultural and Food Science Technicians,NA,70.0,24.3,0.075,0.56,30.48,63400.0,21.3,12.57,15.24,22.07,52.74,61.24,26160.0,31710.0,45900.0,109700.0,127380.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4021,Biological Technicians,NA,1290.0,7.5,1.343,2.39,32.55,67700.0,3.9,20.4,26.09,33.19,39.6,43.98,42430.0,54260.0,69020.0,82380.0,91470.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4031,Chemical Technicians,NA,250.0,30.9,0.26,0.56,24.59,51140.0,9.4,13.45,17.58,21.79,30.21,41.23,27970.0,36570.0,45330.0,62830.0,85760.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4061,Social Science Research Assistants,NA,160.0,15.4,0.164,0.8,22.6,47010.0,5.5,12.75,16.41,22.08,27.77,33.73,26510.0,34140.0,45930.0,57750.0,70160.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4091,"Environmental Science and Protection Technicians, Including Health",NA,250.0,16.7,0.265,1.12,28.19,58630.0,5.3,17.5,21.6,27.89,34.38,40.51,36400.0,44920.0,58010.0,71520.0,84270.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4099,"Life, Physical, and Social Science Technicians, All Other",NA,680.0,4.5,0.714,1.55,21.87,45480.0,5.1,13.74,15.93,18.94,26.59,34.92,28580.0,33140.0,39400.0,55310.0,72630.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-0000,Community and Social Service Occupations,major,14010.0,4.0,14.596,0.99,26.32,54750.0,3.6,13.94,18.01,23.22,34.18,43.31,29000.0,37470.0,48310.0,71090.0,90090.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1011,Substance Abuse and Behavioral Disorder Counselors,NA,480.0,20.9,0.505,0.85,22.28,46350.0,12.7,12.77,14.07,17.61,30.94,39.45,26560.0,29270.0,36640.0,64350.0,82070.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1012,"Educational, Guidance, School, and Vocational Counselors",NA,1720.0,10.0,1.791,0.94,28.87,60050.0,3.2,14.91,20.34,27.63,38.41,44.37,31020.0,42320.0,57480.0,79890.0,92280.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1013,Marriage and Family Therapists,NA,470.0,29.5,0.493,1.86,28.61,59510.0,5.4,14.81,21.03,26.57,38.31,44.35,30810.0,43750.0,55270.0,79680.0,92250.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1014,Mental Health Counselors,NA,800.0,10.5,0.837,0.94,23.95,49820.0,4.1,15.24,17.21,21.44,27.88,39.65,31700.0,35800.0,44590.0,57990.0,82470.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1015,Rehabilitation Counselors,NA,320.0,22.5,0.33,0.38,22.56,46920.0,5.4,11.41,15.08,19.67,30.54,36.1,23720.0,31370.0,40910.0,63530.0,75080.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1019,"Counselors, All Other",NA,360.0,10.0,0.372,1.76,29.66,61690.0,4.1,16.88,24.28,29.38,34.12,37.01,35110.0,50500.0,61110.0,70980.0,76980.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1021,"Child, Family, and School Social Workers",NA,1630.0,10.8,1.698,0.79,25.44,52920.0,4.8,16.39,19.69,23.32,30.54,39.14,34090.0,40950.0,48500.0,63520.0,81410.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1022,Healthcare Social Workers,NA,820.0,12.9,0.854,0.82,32.58,67760.0,3.9,17.05,23.2,33.41,41.9,46.99,35470.0,48250.0,69490.0,87150.0,97730.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1023,Mental Health and Substance Abuse Social Workers,NA,990.0,13.7,1.031,1.15,22.03,45810.0,4.8,13.29,16.06,19.9,23.32,35.93,27640.0,33400.0,41400.0,48510.0,74740.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1029,"Social Workers, All Other",NA,640.0,12.0,0.668,1.36,35.2,73220.0,3.8,20.25,29.88,37.67,42.57,45.7,42110.0,62150.0,78350.0,88540.0,95050.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1091,Health Educators,NA,740.0,12.7,0.767,1.74,32.63,67860.0,5.7,16.75,21.21,29.26,43.53,54.61,34840.0,44120.0,60860.0,90540.0,113580.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1093,Social and Human Service Assistants,NA,2390.0,13.7,2.49,0.89,18.48,38440.0,2.4,12.46,14.1,18.79,21.96,25.54,25920.0,29330.0,39080.0,45680.0,53130.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1798,"Community and Social Service Specialists, All Other*",NA,1150.0,10.4,1.195,1.26,24.88,51760.0,3.8,14.46,19.2,24.49,29.31,36.72,30090.0,39930.0,50930.0,60960.0,76370.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-2011,Clergy,NA,650.0,25.9,0.682,2.06,28.3,58870.0,5.7,14.0,19.11,25.64,34.01,45.63,29120.0,39750.0,53330.0,70740.0,94910.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-2021,"Directors, Religious Activities and Education",NA,270.0,28.0,0.283,2.06,24.52,51010.0,9.4,14.77,16.35,19.23,29.17,44.93,30710.0,34010.0,40010.0,60680.0,93450.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-2099,"Religious Workers, All Other",NA,**,**,**,**,20.03,41670.0,14.3,9.74,10.64,12.97,27.51,41.13,20260.0,22120.0,26980.0,57230.0,85550.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",23-0000,Legal Occupations,major,14580.0,3.2,15.192,1.94,68.55,142590.0,3.7,25.85,37.75,63.02,88.92,#,53760.0,78530.0,131090.0,184960.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",23-1011,Lawyers,NA,9860.0,4.5,10.275,2.31,84.2,175130.0,3.9,45.89,60.37,78.34,#,#,95440.0,125570.0,162950.0,#,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",23-1012,Judicial Law Clerks,NA,200.0,39.1,0.211,1.48,29.25,60830.0,7.2,20.68,23.26,29.49,33.78,36.29,43020.0,48370.0,61330.0,70270.0,75480.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",23-1022,"Arbitrators, Mediators, and Conciliators",NA,**,**,**,**,52.74,109710.0,18.1,26.44,36.69,60.95,66.23,69.4,54990.0,76320.0,126780.0,137760.0,144340.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",23-2011,Paralegals and Legal Assistants*,NA,2870.0,12.3,2.989,1.52,33.85,70410.0,2.2,21.99,26.78,33.17,40.42,46.67,45740.0,55690.0,68990.0,84070.0,97080.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",23-2091,Court Reporters,NA,80.0,26.7,0.087,0.6,34.49,71750.0,8.3,13.9,16.88,33.78,50.93,55.9,28910.0,35110.0,70260.0,105930.0,116270.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",23-2093,"Title Examiners, Abstractors, and Searchers",NA,250.0,42.6,0.261,0.67,29.92,62220.0,19.7,10.86,16.19,27.47,41.58,54.48,22580.0,33670.0,57140.0,86490.0,113320.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",23-2099,"Legal Support Workers, All Other",NA,850.0,17.8,0.883,2.53,30.04,62490.0,4.2,17.82,21.46,28.74,35.59,44.31,37070.0,44630.0,59780.0,74020.0,92170.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,47250.0,2.4,49.234,0.75,29.54,61450.0,4.4,13.81,18.42,26.38,36.63,48.82,28720.0,38320.0,54860.0,76190.0,101550.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1011,"Business Teachers, Postsecondary",NA,370.0,24.4,0.387,0.61,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1021,"Computer Science Teachers, Postsecondary",NA,**,**,**,**,*,95250.0,6.5,*,*,*,*,*,47340.0,63720.0,89250.0,118610.0,167920.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1042,"Biological Science Teachers, Postsecondary",NA,230.0,8.2,0.237,0.61,*,106550.0,19.6,*,*,*,*,*,44980.0,62800.0,90920.0,128580.0,#,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1052,"Chemistry Teachers, Postsecondary",NA,60.0,41.9,0.06,0.37,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1054,"Physics Teachers, Postsecondary",NA,50.0,14.0,0.049,0.47,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",NA,50.0,44.7,0.052,0.72,*,60640.0,4.9,*,*,*,*,*,22620.0,39930.0,55870.0,82990.0,96700.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1066,"Psychology Teachers, Postsecondary",NA,500.0,10.9,0.523,1.79,*,83610.0,8.0,*,*,*,*,*,38310.0,52580.0,79340.0,102610.0,143940.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1072,"Nursing Instructors and Teachers, Postsecondary",NA,300.0,29.2,0.31,0.71,*,83220.0,4.7,*,*,*,*,*,60990.0,67480.0,78000.0,94320.0,116590.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1081,"Education Teachers, Postsecondary",NA,**,**,**,**,*,68180.0,6.3,*,*,*,*,*,36960.0,48730.0,61460.0,81460.0,105770.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1121,"Art, Drama, and Music Teachers, Postsecondary",NA,1460.0,23.9,1.525,2.17,*,97300.0,12.0,*,*,*,*,*,43860.0,57810.0,76230.0,120230.0,173240.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1122,"Communications Teachers, Postsecondary",NA,100.0,19.7,0.103,0.45,*,76780.0,6.7,*,*,*,*,*,40710.0,50610.0,67360.0,92590.0,142610.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1123,"English Language and Literature Teachers, Postsecondary",NA,570.0,24.5,0.594,1.05,*,81490.0,6.7,*,*,*,*,*,35400.0,49900.0,81350.0,105510.0,137520.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1125,"History Teachers, Postsecondary",NA,90.0,29.0,0.096,0.53,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1126,"Philosophy and Religion Teachers, Postsecondary",NA,**,**,**,**,*,73990.0,1.8,*,*,*,*,*,42870.0,53530.0,70480.0,91630.0,112660.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1191,Graduate Teaching Assistants,NA,70.0,20.8,0.073,0.08,*,32280.0,4.4,*,*,*,*,*,19380.0,27410.0,32860.0,37030.0,42310.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1194,"Vocational Education Teachers, Postsecondary",NA,530.0,15.6,0.553,0.57,31.59,65710.0,6.7,14.21,19.94,28.46,42.08,55.58,29550.0,41480.0,59210.0,87530.0,115600.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-1199,"Postsecondary Teachers, All Other",NA,2470.0,7.8,2.57,1.81,*,66510.0,3.1,*,*,*,*,*,33650.0,44200.0,60460.0,84990.0,108300.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2011,"Preschool Teachers, Except Special Education",NA,3370.0,14.8,3.508,1.29,18.49,38460.0,6.0,12.44,14.88,17.6,21.31,25.47,25870.0,30950.0,36620.0,44320.0,52980.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2012,"Kindergarten Teachers, Except Special Education",NA,530.0,21.3,0.548,0.43,*,63110.0,3.9,*,*,*,*,*,41110.0,49330.0,62150.0,76390.0,89460.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2021,"Elementary School Teachers, Except Special Education",NA,5470.0,13.2,5.695,0.52,*,63640.0,2.1,*,*,*,*,*,41410.0,50500.0,63320.0,73640.0,89220.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",NA,2370.0,11.9,2.468,0.49,*,68610.0,3.8,*,*,*,*,*,45300.0,54280.0,67030.0,82170.0,94690.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",NA,4650.0,8.7,4.842,0.62,*,67650.0,2.9,*,*,*,*,*,43470.0,51970.0,66330.0,81270.0,94070.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2032,"Career/Technical Education Teachers, Secondary School",NA,40.0,31.3,0.045,0.07,*,73580.0,2.7,*,*,*,*,*,60730.0,63880.0,72000.0,83920.0,91780.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2041,"Special Education Teachers, Preschool, Kindergarten, and Elementary School*",NA,1560.0,18.7,1.623,0.95,*,54430.0,7.0,*,*,*,*,*,35170.0,40780.0,47620.0,67350.0,85010.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2053,"Special Education Teachers, Middle School",NA,430.0,17.7,0.449,0.57,*,53730.0,7.6,*,*,*,*,*,35250.0,40320.0,46860.0,65270.0,84670.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-2054,"Special Education Teachers, Secondary School",NA,860.0,17.1,0.898,0.87,*,62450.0,14.2,*,*,*,*,*,39360.0,43180.0,53130.0,75210.0,108560.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,NA,580.0,20.1,0.601,1.14,29.96,62310.0,11.7,18.12,20.62,26.5,40.39,45.17,37700.0,42880.0,55110.0,84010.0,93960.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-3021,Self-Enrichment Education Teachers,NA,1520.0,17.0,1.589,1.2,22.73,47280.0,4.4,11.29,14.68,21.24,28.52,37.22,23490.0,30530.0,44190.0,59310.0,77410.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-3999,"Teachers and Instructors, All Other*",NA,3610.0,12.9,3.758,0.58,*,46190.0,4.4,*,*,*,*,*,26850.0,31740.0,41520.0,57070.0,73300.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-4011,Archivists,NA,50.0,11.7,0.054,1.28,31.12,64730.0,2.9,19.91,24.59,30.77,36.15,45.01,41420.0,51140.0,64010.0,75190.0,93610.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-4012,Curators,NA,160.0,16.1,0.162,2.01,36.66,76260.0,2.4,27.63,31.11,34.9,41.39,49.61,57470.0,64700.0,72580.0,86090.0,103180.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-4013,Museum Technicians and Conservators,NA,310.0,17.7,0.321,3.93,23.89,49690.0,2.8,15.28,17.82,22.54,27.97,34.58,31780.0,37070.0,46890.0,58190.0,71920.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-4021,Librarians,NA,800.0,7.2,0.833,0.73,36.65,76230.0,4.1,24.43,30.35,37.81,43.51,47.24,50810.0,63140.0,78640.0,90500.0,98260.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-4031,Library Technicians,NA,520.0,9.5,0.542,0.65,26.02,54130.0,3.9,18.28,21.68,26.22,30.76,35.01,38010.0,45090.0,54530.0,63990.0,72830.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-9011,Audio-Visual and Multimedia Collections Specialists,NA,80.0,19.4,0.084,1.23,22.61,47030.0,8.3,15.71,17.62,21.39,27.19,32.75,32670.0,36650.0,44500.0,56560.0,68130.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",25-9031,Instructional Coordinators,NA,1200.0,7.6,1.245,1.23,32.17,66920.0,2.5,20.37,24.7,30.46,37.89,49.02,42370.0,51370.0,63350.0,78810.0,101950.0,NA,NA
