AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,210,15.5,0.092,0.92,NA,35.27,73360,6.7,18.62,26.61,31.66,45.68,54.38,38740,55340,65850,95010,113120,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,890,16.8,0.381,0.79,NA,41.89,87120,3,27.79,34.38,40.86,50.45,59.5,57800,71510,84990,104940,123760,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,3340,10.7,1.432,1.73,NA,34.94,72680,1.8,21.05,27.18,34.92,41.05,50.57,43770,56530,72630,85380,105180,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,290,24.8,0.122,1.29,NA,26.88,55920,5.2,14.87,19.9,23.92,34.37,41.39,30930,41390,49750,71490,86100,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,590,26.6,0.254,2.07,NA,30.76,63980,3.9,20.76,25.27,28.38,31.85,48.22,43180,52560,59020,66240,100290,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,**,**,**,**,NA,30.29,63010,3,18.68,24.68,30.09,36.39,42.22,38850,51330,62590,75680,87810,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,310,18.2,0.135,0.47,NA,33.25,69160,5.1,18.58,23.42,30.33,41.11,54.21,38650,48710,63090,85520,112750,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,690,17.5,0.296,0.77,NA,37.74,78500,4.3,21.55,26.68,37.88,48.67,56.63,44820,55500,78780,101240,117790,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,2110,19.3,0.905,1.37,NA,31.43,65380,4,21.05,23.38,28.32,38.37,48.16,43780,48630,58900,79800,100180,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,40600,12.5,17.42,1.87,NA,51.53,107190,2.6,24.14,34.19,49.57,65.47,80.41,50210,71100,103110,136180,167250,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1012,Food Scientists and Technologists,detailed,260,11.2,0.11,1.17,NA,48.65,101180,3.5,31.02,39.09,47.56,58.35,68.27,64530,81310,98920,121370,142000,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1013,Soil and Plant Scientists,detailed,150,48.2,0.064,0.64,NA,32.78,68180,4.2,23.48,26.51,30.53,36.93,46.11,48840,55150,63500,76820,95910,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1021,Biochemists and Biophysicists,detailed,**,**,**,**,NA,61.9,128750,3,34.33,45.1,58.45,74.9,91.07,71410,93810,121580,155790,189420,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1023,Zoologists and Wildlife Biologists,detailed,520,28.7,0.223,1.8,NA,37.71,78440,6.4,20.79,26.74,35.07,46.76,60.78,43240,55630,72950,97270,126430,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,3330,9.4,1.429,4.77,NA,51.61,107350,3,28.42,36.58,49.96,62.62,80.54,59110,76090,103910,130250,167520,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,290,30,0.127,0.8,NA,44.73,93030,2.1,33.23,37.61,44.06,49.47,58.42,69120,78240,91640,102890,121510,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1032,Foresters,detailed,**,**,**,**,NA,46.07,95820,4.2,33.06,35.77,49.56,57.34,61.48,68760,74400,103070,119260,127870,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1041,Epidemiologists,detailed,150,14.7,0.063,1.17,NA,54.95,114300,3,37.34,44.14,51.73,64.1,78.64,77660,91820,107590,133340,163580,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,6300,23,2.705,2.98,NA,62.62,130250,2.1,38.49,50.28,60.83,71.72,85.09,80060,104570,126520,149180,176990,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-2012,Physicists,detailed,130,33.2,0.056,0.48,NA,79.05,164420,18.1,43.08,47.06,66.17,#,#,89620,97890,137630,#,#,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-2021,Atmospheric and Space Scientists,detailed,**,**,**,**,NA,55.88,116230,2.9,43.46,48.18,55.31,63.5,73.27,90390,100220,115040,132080,152390,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,2290,13.4,0.984,1.65,NA,48.5,100880,7.4,19.51,35.06,49.52,63.43,76.49,40590,72930,103000,131940,159110,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,210,31.1,0.09,1.8,NA,52.17,108510,2.9,42.5,45.48,50.44,58.33,70.46,88390,94590,104920,121340,146550,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,3180,25.3,1.366,2.25,NA,54.01,112340,4.2,32.2,37.81,54.13,69.55,77.98,66970,78650,112590,144670,162200,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,740,26.9,0.319,1.59,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-2043,Hydrologists,detailed,150,47.4,0.064,1.44,NA,55.47,115380,2.5,34.4,41.27,56.32,66.63,77.56,71550,85840,117140,138590,161330,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,360,30.1,0.154,1.12,NA,58.79,122290,3.3,34.36,46.49,60.64,69.69,81.8,71470,96710,126130,144960,170150,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-3011,Economists,detailed,900,38.6,0.385,3.06,NA,71.63,148980,7.8,41.96,47.05,60.75,98.02,#,87290,97870,126370,203880,#,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-3022,Survey Researchers,detailed,250,30.9,0.106,1.43,NA,42.01,87390,6.9,22.66,32.7,38.59,54.35,63.72,47140,68020,80260,113050,132540,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-3031,"Clinical, Counseling, and School Psychologists",detailed,2930,18.9,1.259,1.57,NA,52.36,108920,9.9,22.81,34.76,48.99,65.66,80.34,47450,72300,101900,136570,167110,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-3039,"Psychologists, All Other",detailed,200,1.2,0.085,0.79,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-3041,Sociologists,detailed,380,29.3,0.165,9.28,NA,48.12,100090,3.7,33.43,40.26,47.68,56.67,66.43,69540,83730,99170,117880,138180,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-3051,Urban and Regional Planners,detailed,1410,22.9,0.604,2.2,NA,51.83,107810,2.9,33.63,39.22,52.77,62.52,73.88,69960,81590,109770,130050,153670,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-3091,Anthropologists and Archeologists,detailed,140,24.1,0.061,1.18,NA,41.22,85730,7.6,25.48,28.92,38.04,53.64,64.41,52990,60150,79130,111560,133970,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-3099,"Social Scientists and Related Workers, All Other",detailed,580,22,0.248,1,NA,47.15,98070,1.7,32.65,40.04,47.19,55.27,63.31,67910,83290,98150,114970,131690,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4010,Agricultural and Food Science Technicians,detailed,240,22,0.102,0.64,NA,25.48,53000,4.8,16.65,18.93,24.37,29.9,38.28,34630,39380,50690,62190,79630,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4021,Biological Technicians,detailed,1720,27.7,0.737,1.27,NA,29.07,60470,2,19.12,23.49,28.55,34.46,40.26,39760,48860,59370,71680,83750,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4031,Chemical Technicians,detailed,1140,17.2,0.488,1.07,NA,26.36,54820,2.8,16.63,20.98,25.01,30.61,39.34,34580,43650,52020,63670,81830,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,1030,17.5,0.442,1.93,NA,28.54,59360,5.1,14.26,17.48,26.4,38.8,46.58,29660,36360,54920,80700,96880,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4045,Geological and Hydrologic Technicians,detailed,100,39.2,0.041,0.37,NA,35.68,74220,8.6,20.56,24.27,34.83,43.35,56.16,42760,50490,72440,90170,116800,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4061,Social Science Research Assistants,detailed,460,26.8,0.196,0.77,NA,26.77,55670,5,17.78,21.07,24.69,30.12,39.29,36990,43830,51350,62650,81720,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4071,Forest and Conservation Technicians,detailed,**,**,**,**,NA,26.34,54780,6.2,14.09,16.16,28.46,31.79,36.62,29300,33620,59200,66120,76180,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,detailed,220,4,0.096,0.8,NA,51.14,106360,1.9,34.39,39.53,50.16,61.34,72.89,71520,82220,104340,127580,151600,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,2230,21.5,0.957,2.14,NA,34.29,71310,6.1,20.06,23.08,29.61,41.06,55.03,41730,48010,61590,85400,114470,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,detailed,1370,9.5,0.586,0.85,NA,53.97,112250,2.6,35.73,43.69,52.97,62.76,73.34,74310,90880,110170,130530,152540,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,19-5012,Occupational Health and Safety Technicians,detailed,340,8,0.145,0.96,NA,30.7,63860,3.8,15.31,23.63,31.32,37.16,41.67,31840,49150,65150,77290,86680,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,38900,5.6,16.688,1.04,NA,32.87,68370,2.7,17.11,21.89,29.07,42.23,54.92,35590,45540,60470,87830,114220,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,3840,9.5,1.648,0.78,NA,38.52,80120,3,22.07,27.07,35.17,48.32,61.86,45910,56310,73140,100500,128680,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1013,Marriage and Family Therapists,detailed,3320,28.2,1.424,3.26,NA,33.47,69620,5.6,15.6,21.25,31.44,45.71,57.22,32450,44210,65390,95070,119010,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,detailed,1220,37.1,0.525,0.73,NA,25.11,52220,5.5,14.6,17.96,26.26,30.11,34.95,30370,37350,54620,62620,72700,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,4260,14.3,1.829,0.87,NA,30.59,63630,4.4,17,20.73,27.69,41.06,48.95,35350,43110,57590,85400,101820,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,500,12.9,0.213,1.08,NA,33.12,68900,6,17.89,22.01,34.43,41.13,49.79,37200,45770,71620,85540,103570,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,3950,12.6,1.693,0.72,NA,30.52,63490,8.6,20.1,22.04,25.63,36.75,49.96,41810,45840,53320,76450,103920,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,2730,12,1.171,0.93,NA,48.27,100410,7.5,23.32,32.68,46.36,58.84,74.77,48500,67970,96430,122390,155520,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,1840,13.1,0.791,0.94,NA,41.18,85650,4.1,22.2,27.78,41.8,55.11,62.28,46180,57780,86940,114630,129530,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,1570,15.5,0.673,1.55,NA,39.18,81490,3.9,22.64,28.22,40.65,49.35,55.49,47080,58690,84540,102650,115420,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,1260,7.8,0.542,1.3,NA,37.29,77550,4.2,16.43,22.49,38.53,49.28,59.71,34170,46770,80130,102510,124210,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,820,14.3,0.353,0.54,NA,50.15,104320,2.6,35.57,43.06,49.92,59.3,64.93,73980,89560,103830,123340,135060,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,6600,9.4,2.834,0.99,NA,23.29,48430,2.8,14.4,16.86,21.82,27.45,33.67,29950,35060,45380,57100,70040,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,1020,15.5,0.437,1.03,NA,27.82,57860,8.1,15.34,20.01,27.02,35.33,40.06,31910,41620,56200,73490,83320,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,4430,20.9,1.901,3.01,NA,29.1,60540,3.1,20,23.42,27.84,31.5,40.97,41600,48710,57900,65520,85210,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,910,13.9,0.39,1.04,NA,34.71,72200,4.9,15.71,19.88,32.75,41.35,51,32680,41360,68120,86020,106070,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,510,17.3,0.22,1.54,NA,35.86,74590,5.8,16.43,20.56,34.58,47.14,59.18,34180,42760,71930,98060,123090,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,21-2099,"Religious Workers, All Other",detailed,100,35.9,0.043,0.68,NA,28.88,60070,9.1,14.3,16.91,27.23,37.66,49.23,29750,35180,56630,78340,102390,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,26020,3.6,11.162,1.34,NA,76.39,158890,4.1,27.14,38.32,65.99,#,#,56450,79710,137250,#,#,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,16740,5.3,7.184,1.52,NA,97.08,201920,3.7,44.73,63.58,88.33,#,#,93040,132250,183720,#,#,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,160,0,0.067,0.63,NA,32.84,68300,2.6,16.96,24.4,34.57,39.21,48.02,35280,50750,71910,81560,99880,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,360,0,0.152,1.45,NA,63.07,131190,1.6,36.2,49.23,65.99,79.17,87.25,75290,102410,137260,164680,181490,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,90,9,0.038,0.91,NA,50.67,105400,4.1,26.41,38.6,51.54,65.34,76.28,54930,80290,107200,135900,158660,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,280,0,0.118,0.58,NA,101.89,211940,3.1,75.72,93.04,#,#,#,157500,193520,#,#,#,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,6390,12.1,2.742,1.15,NA,36.45,75820,3.6,22.01,26.72,34.26,43.38,56.14,45770,55580,71270,90240,116770,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,**,**,**,**,NA,33.02,68680,4.7,20.06,23.72,30.87,38.28,52.98,41720,49330,64210,79620,110200,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,140200,6.6,60.15,0.99,NA,34.68,72130,3.3,15.92,20.07,29.33,44.88,62.72,33110,41760,61000,93340,130450,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,800,22,0.344,0.6,NA,*,99060,5.5,*,*,*,*,*,44840,58350,80740,130870,182960,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,210,35.3,0.092,0.4,NA,*,137960,9.1,*,*,*,*,*,50860,94020,135940,184180,#,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,810,14,0.348,0.98,NA,*,108260,6.6,*,*,*,*,*,49250,64100,93030,143620,193380,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,200,23.2,0.086,0.31,NA,*,114570,8.8,*,*,*,*,*,39870,68740,115300,156720,193650,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,380,23.7,0.162,0.44,NA,*,122380,5.9,*,*,*,*,*,46570,81100,123770,167960,200360,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,170,5.1,0.072,0.85,NA,*,105330,8.5,*,*,*,*,*,41100,66300,90040,140100,194800,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,190,15.4,0.08,0.52,NA,*,107480,9.6,*,*,*,*,*,42620,62650,108620,149850,180760,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,**,**,**,**,NA,*,98810,17.6,*,*,*,*,*,34730,43080,74460,128520,203920,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,80,11.1,0.035,0.36,NA,*,114730,8.8,*,*,*,*,*,39060,61590,116820,163040,199470,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,50,16.1,0.023,0.58,NA,*,109260,10.9,*,*,*,*,*,38240,63710,116800,150430,175920,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,110,29.7,0.048,0.67,NA,*,143090,5.4,*,*,*,*,*,87540,106780,135090,193030,#,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,40,16.8,0.016,0.17,NA,*,132650,6.8,*,*,*,*,*,65950,108910,134370,174190,201720,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,40,25.3,0.016,0.61,NA,*,95720,12.8,*,*,*,*,*,35280,41890,104210,136980,164910,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,70,27.1,0.031,0.28,NA,*,104580,12.5,*,*,*,*,*,37880,55910,99280,133050,182640,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,850,16.6,0.366,1.39,NA,*,112110,4.7,*,*,*,*,*,41590,63410,108140,151140,194750,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,80,27.2,0.035,0.36,NA,*,93840,7.3,*,*,*,*,*,42530,55860,91310,126590,155110,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,310,22.3,0.132,1.04,NA,*,119760,9,*,*,*,*,*,45280,66390,110040,187840,207970,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,1280,33.1,0.551,0.38,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,490,47.9,0.211,0.48,NA,*,108680,9.6,*,*,*,*,*,42470,66090,96880,135740,195130,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,50,37.4,0.02,0.65,NA,*,89290,6.6,*,*,*,*,*,41380,51880,75160,133990,159560,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,**,**,**,**,NA,*,109240,13.6,*,*,*,*,*,36380,45030,117910,156530,190230,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,1240,19.4,0.531,0.81,NA,*,102140,10.9,*,*,*,*,*,35130,44070,84970,160040,199520,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,210,22.6,0.089,0.44,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,850,7.1,0.366,0.79,NA,*,105810,6.8,*,*,*,*,*,46710,66130,94520,146010,189760,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,200,30.9,0.088,0.54,NA,*,104810,13.3,*,*,*,*,*,43110,55170,93910,154470,194370,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,140,21.5,0.06,0.41,NA,*,105740,8.6,*,*,*,*,*,38080,62470,104800,142770,180990,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,310,27.4,0.134,0.81,NA,*,103380,8,*,*,*,*,*,43950,65940,83280,124820,186830,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,250,9.6,0.109,1.03,NA,*,108140,4.7,*,*,*,*,*,44990,58980,109550,150530,191390,True,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,1370,20.5,0.587,0.77,NA,39.16,81450,5.6,17.69,21.97,32.05,55,67.49,36790,45700,66670,114400,140380,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,9170,10.4,3.932,1.47,NA,21.01,43700,3.4,15.27,17.17,20.35,23.88,28.26,31760,35700,42330,49670,58770,,
41860,"San Francisco-Oakland-Hayward, CA",4,CA,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,1450,42.2,0.62,0.72,NA,*,54720,9.6,*,*,*,*,*,30690,36400,47430,62260,94210,True,
