AREA,ST,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,19-4031,Chemical Technicians,detailed,70.0,1.6,0.1,0.21,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,19-4061,Social Science Research Assistants,detailed,2160.0,23.6,3.241,16.02,24.08,50090.0,4.0,12.09,16.34,21.1,28.35,41.01,25150.0,33980.0,43880.0,58960.0,85300.0,,
11,DC,District of Columbia,19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,330.0,32.6,0.491,1.89,18.32,38110.0,14.1,10.04,10.9,12.98,24.86,37.24,20890.0,22670.0,27000.0,51700.0,77450.0,,
11,DC,District of Columbia,19-4092,Forensic Science Technicians,detailed,290.0,24.9,0.437,4.31,35.41,73660.0,2.1,24.22,27.26,33.49,40.37,51.25,50380.0,56700.0,69670.0,83960.0,106600.0,,
11,DC,District of Columbia,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,300.0,16.1,0.452,0.97,33.29,69250.0,8.0,18.86,23.74,27.05,43.29,60.18,39240.0,49370.0,56270.0,90050.0,125180.0,,
11,DC,District of Columbia,21-0000,Community and Social Service Occupations,major,12720.0,4.5,19.098,1.33,25.64,53320.0,3.3,12.58,16.55,22.98,32.91,42.34,26160.0,34410.0,47800.0,68460.0,88060.0,,
11,DC,District of Columbia,21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,190.0,12.9,0.289,0.46,22.48,46770.0,5.6,13.98,16.07,19.98,26.64,33.07,29090.0,33420.0,41550.0,55420.0,68780.0,,
11,DC,District of Columbia,21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,1330.0,11.3,1.993,1.09,30.53,63500.0,4.2,15.26,21.19,28.73,38.21,45.84,31740.0,44070.0,59760.0,79470.0,95350.0,,
11,DC,District of Columbia,21-1014,Mental Health Counselors,detailed,1360.0,17.6,2.041,2.34,20.98,43630.0,9.2,12.44,13.82,18.03,25.78,35.09,25880.0,28750.0,37510.0,53630.0,72990.0,,
11,DC,District of Columbia,21-1015,Rehabilitation Counselors,detailed,500.0,11.2,0.758,0.97,20.27,42170.0,12.2,10.95,13.08,18.72,24.85,33.59,22780.0,27210.0,38930.0,51690.0,69860.0,,
11,DC,District of Columbia,21-1019,"Counselors, All Other",detailed,120.0,20.7,0.185,0.88,19.17,39880.0,7.7,10.67,13.05,18.48,22.95,28.71,22200.0,27150.0,38450.0,47740.0,59720.0,,
11,DC,District of Columbia,21-1021,"Child, Family, and School Social Workers",detailed,2110.0,10.1,3.167,1.52,26.04,54170.0,5.9,14.74,19.35,25.57,32.77,38.7,30670.0,40250.0,53190.0,68150.0,80490.0,,
11,DC,District of Columbia,21-1022,Healthcare Social Workers,detailed,440.0,7.9,0.658,0.62,32.88,68380.0,3.1,23.14,26.48,32.15,38.95,45.57,48130.0,55070.0,66860.0,81010.0,94780.0,,
11,DC,District of Columbia,21-1023,Mental Health and Substance Abuse Social Workers,detailed,480.0,11.4,0.723,0.87,26.11,54310.0,7.5,15.69,18.86,24.71,32.52,40.42,32630.0,39230.0,51400.0,67640.0,84080.0,,
11,DC,District of Columbia,21-1029,"Social Workers, All Other",detailed,370.0,19.3,0.553,1.17,30.91,64300.0,4.6,16.96,23.4,32.74,38.89,43.19,35270.0,48670.0,68090.0,80900.0,89840.0,,
11,DC,District of Columbia,21-1091,Health Educators,detailed,890.0,13.6,1.343,3.14,35.92,74710.0,6.1,16.38,24.05,36.26,45.66,58.02,34080.0,50030.0,75430.0,94970.0,120680.0,,
11,DC,District of Columbia,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,90.0,22.9,0.13,0.2,27.68,57580.0,9.7,17.81,22.0,28.95,32.69,35.43,37040.0,45750.0,60210.0,68000.0,73690.0,,
11,DC,District of Columbia,21-1093,Social and Human Service Assistants,detailed,2190.0,10.8,3.285,1.23,21.97,45690.0,5.7,12.4,15.84,19.38,23.57,33.87,25790.0,32950.0,40310.0,49030.0,70440.0,,
11,DC,District of Columbia,21-1094,Community Health Workers,detailed,580.0,10.8,0.872,2.53,31.13,64750.0,9.6,12.4,18.42,28.58,41.1,53.93,25790.0,38310.0,59440.0,85490.0,112160.0,,
11,DC,District of Columbia,21-1099,"Community and Social Service Specialists, All Other",detailed,1460.0,16.5,2.189,3.13,19.44,40440.0,6.4,9.97,12.92,17.28,23.0,33.95,20740.0,26870.0,35950.0,47840.0,70620.0,,
11,DC,District of Columbia,21-2011,Clergy,detailed,300.0,33.2,0.448,1.32,28.69,59670.0,4.0,11.55,16.8,29.47,36.38,48.38,24020.0,34940.0,61300.0,75670.0,100630.0,,
11,DC,District of Columbia,21-2021,"Directors, Religious Activities and Education",detailed,250.0,37.3,0.382,2.72,31.54,65600.0,12.4,16.08,24.51,28.6,40.61,49.09,33450.0,50990.0,59490.0,84460.0,102110.0,,
11,DC,District of Columbia,23-0000,Legal Occupations,major,40360.0,2.4,60.62,7.72,69.14,143820.0,3.3,30.03,44.62,66.11,83.25,#,62470.0,92820.0,137520.0,173170.0,#,,
11,DC,District of Columbia,23-1011,Lawyers,detailed,31810.0,3.1,47.78,10.69,78.27,162800.0,4.5,44.23,59.34,73.88,#,#,92000.0,123420.0,153680.0,#,#,,
11,DC,District of Columbia,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,50.0,7.2,0.072,1.4,48.07,99990.0,10.4,26.27,33.21,44.23,65.44,74.75,54650.0,69070.0,92000.0,136120.0,155480.0,,
11,DC,District of Columbia,23-2011,Paralegals and Legal Assistants,detailed,6350.0,6.9,9.535,4.66,35.12,73050.0,2.1,20.48,25.42,34.61,42.62,50.62,42600.0,52880.0,71980.0,88650.0,105280.0,,
11,DC,District of Columbia,23-2099,"Legal Support Workers, All Other",detailed,1530.0,9.2,2.292,6.65,31.95,66460.0,3.2,19.48,22.64,26.96,35.03,57.32,40510.0,47100.0,56080.0,72860.0,119230.0,,
11,DC,District of Columbia,25-0000,"Education, Training, and Library Occupations",major,34220.0,1.7,51.399,0.81,32.87,68370.0,3.6,12.47,18.72,28.02,40.58,56.62,25940.0,38940.0,58290.0,84410.0,117770.0,,
11,DC,District of Columbia,25-1011,"Business Teachers, Postsecondary",detailed,590.0,1.3,0.879,1.37,*,116330.0,5.6,*,*,*,*,*,42000.0,63590.0,108210.0,153900.0,#,True,
11,DC,District of Columbia,25-1021,"Computer Science Teachers, Postsecondary",detailed,150.0,0.2,0.229,0.85,*,97310.0,5.7,*,*,*,*,*,46090.0,60190.0,97900.0,126050.0,148470.0,True,
11,DC,District of Columbia,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,280.0,2.7,0.42,1.03,*,92760.0,7.7,*,*,*,*,*,44330.0,58600.0,84350.0,115380.0,157550.0,True,
11,DC,District of Columbia,25-1032,"Engineering Teachers, Postsecondary",detailed,210.0,0.0,0.317,1.21,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
11,DC,District of Columbia,25-1042,"Biological Science Teachers, Postsecondary",detailed,620.0,0.1,0.928,2.45,*,105800.0,7.1,*,*,*,*,*,49600.0,64580.0,91040.0,133450.0,184150.0,True,
11,DC,District of Columbia,25-1052,"Chemistry Teachers, Postsecondary",detailed,190.0,0.0,0.278,1.77,*,100260.0,3.5,*,*,*,*,*,47810.0,62930.0,86780.0,128880.0,175520.0,True,
11,DC,District of Columbia,25-1054,"Physics Teachers, Postsecondary",detailed,150.0,0.0,0.229,2.17,*,91920.0,4.9,*,*,*,*,*,48050.0,58820.0,84620.0,110290.0,147290.0,True,
11,DC,District of Columbia,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,80.0,3.2,0.116,2.6,*,81740.0,5.0,*,*,*,*,*,46850.0,55150.0,76670.0,108920.0,131200.0,True,
11,DC,District of Columbia,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,560.0,0.0,0.839,11.47,*,46100.0,8.5,*,*,*,*,*,18820.0,25550.0,43190.0,57980.0,76900.0,True,
11,DC,District of Columbia,25-1063,"Economics Teachers, Postsecondary",detailed,260.0,0.1,0.387,3.77,*,114860.0,4.2,*,*,*,*,*,53450.0,69970.0,101780.0,139930.0,#,True,
11,DC,District of Columbia,25-1065,"Political Science Teachers, Postsecondary",detailed,1230.0,0.0,1.847,13.86,*,82070.0,4.2,*,*,*,*,*,47470.0,53870.0,64500.0,99100.0,143300.0,True,
11,DC,District of Columbia,25-1066,"Psychology Teachers, Postsecondary",detailed,200.0,5.2,0.3,0.99,*,82850.0,3.0,*,*,*,*,*,41580.0,60290.0,81740.0,103670.0,125580.0,True,
11,DC,District of Columbia,25-1067,"Sociology Teachers, Postsecondary",detailed,120.0,0.0,0.184,1.42,*,85100.0,2.8,*,*,*,*,*,49690.0,61530.0,74240.0,92840.0,146760.0,True,
11,DC,District of Columbia,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,70.0,9.4,0.111,1.33,*,97210.0,3.8,*,*,*,*,*,50180.0,63630.0,81730.0,112460.0,172950.0,True,
11,DC,District of Columbia,25-1071,"Health Specialties Teachers, Postsecondary",detailed,1090.0,0.0,1.636,1.32,*,134590.0,12.3,*,*,*,*,*,40640.0,66700.0,111590.0,#,#,True,
11,DC,District of Columbia,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,260.0,8.6,0.391,0.92,*,80990.0,2.4,*,*,*,*,*,28040.0,50850.0,79200.0,104460.0,137580.0,True,
11,DC,District of Columbia,25-1081,"Education Teachers, Postsecondary",detailed,360.0,3.8,0.539,1.13,*,64750.0,4.6,*,*,*,*,*,35500.0,45170.0,56920.0,75110.0,104380.0,True,
11,DC,District of Columbia,25-1082,"Library Science Teachers, Postsecondary",detailed,40.0,5.7,0.06,1.7,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
11,DC,District of Columbia,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,60.0,0.4,0.095,0.85,*,77190.0,2.8,*,*,*,*,*,41530.0,48890.0,59500.0,87040.0,149210.0,True,
11,DC,District of Columbia,25-1112,"Law Teachers, Postsecondary",detailed,1230.0,0.0,1.842,15.65,*,103330.0,11.7,*,*,*,*,*,18650.0,19920.0,78350.0,160350.0,#,True,
11,DC,District of Columbia,25-1113,"Social Work Teachers, Postsecondary",detailed,40.0,3.1,0.061,0.75,*,75350.0,7.0,*,*,*,*,*,34640.0,49490.0,72750.0,99550.0,125180.0,True,
11,DC,District of Columbia,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,710.0,23.9,1.061,1.51,*,69620.0,1.8,*,*,*,*,*,38100.0,49510.0,64670.0,85950.0,107360.0,True,
11,DC,District of Columbia,25-1122,"Communications Teachers, Postsecondary",detailed,360.0,2.9,0.542,2.4,*,83540.0,5.3,*,*,*,*,*,49900.0,59100.0,74410.0,101200.0,134690.0,True,
11,DC,District of Columbia,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,580.0,6.5,0.864,1.52,*,65330.0,3.3,*,*,*,*,*,34740.0,43630.0,57690.0,82750.0,108730.0,True,
11,DC,District of Columbia,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,730.0,12.7,1.104,4.78,*,61000.0,3.0,*,*,*,*,*,39910.0,45310.0,54140.0,69250.0,92900.0,True,
11,DC,District of Columbia,25-1125,"History Teachers, Postsecondary",detailed,260.0,1.9,0.39,2.19,*,86600.0,2.0,*,*,*,*,*,50850.0,65970.0,83890.0,103430.0,136500.0,True,
11,DC,District of Columbia,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,340.0,0.7,0.515,2.92,*,78630.0,3.5,*,*,*,*,*,47440.0,55610.0,76150.0,94650.0,121140.0,True,
11,DC,District of Columbia,25-1191,Graduate Teaching Assistants,detailed,290.0,0.0,0.434,0.48,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
11,DC,District of Columbia,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,30.0,0.0,0.052,0.37,*,69190.0,6.9,*,*,*,*,*,27850.0,43310.0,65920.0,92550.0,113870.0,True,
11,DC,District of Columbia,25-1194,"Vocational Education Teachers, Postsecondary",detailed,50.0,0.0,0.079,0.09,35.37,73560.0,4.6,18.86,29.66,34.42,41.71,51.97,39230.0,61700.0,71600.0,86770.0,108100.0,,
11,DC,District of Columbia,25-1199,"Postsecondary Teachers, All Other",detailed,1800.0,0.0,2.702,1.85,*,68960.0,17.1,*,*,*,*,*,18620.0,19850.0,51390.0,86890.0,156850.0,True,
11,DC,District of Columbia,25-2011,"Preschool Teachers, Except Special Education",detailed,1050.0,20.7,1.571,0.59,15.57,32380.0,6.9,8.96,10.31,14.19,19.79,24.85,18630.0,21450.0,29520.0,41160.0,51680.0,,
11,DC,District of Columbia,25-2012,"Kindergarten Teachers, Except Special Education",detailed,210.0,15.1,0.309,0.26,*,42710.0,7.9,*,*,*,*,*,27850.0,31870.0,37610.0,49020.0,64870.0,True,
11,DC,District of Columbia,25-2021,"Elementary School Teachers, Except Special Education",detailed,3910.0,6.1,5.877,0.58,*,63310.0,11.3,*,*,*,*,*,32890.0,45540.0,58220.0,82200.0,104870.0,True,
11,DC,District of Columbia,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,1130.0,11.2,1.701,0.36,*,61930.0,6.9,*,*,*,*,*,40220.0,49190.0,58970.0,72590.0,93390.0,True,
11,DC,District of Columbia,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,2550.0,7.0,3.829,0.54,*,56630.0,1.6,*,*,*,*,*,33740.0,38150.0,54730.0,67390.0,88350.0,True,
11,DC,District of Columbia,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,50.0,8.0,0.077,0.12,*,66730.0,5.9,*,*,*,*,*,48310.0,54720.0,66490.0,79990.0,90950.0,True,
11,DC,District of Columbia,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,420.0,9.9,0.627,0.42,*,62720.0,7.9,*,*,*,*,*,42390.0,49700.0,57890.0,71380.0,97190.0,True,
11,DC,District of Columbia,25-2053,"Special Education Teachers, Middle School",detailed,110.0,22.9,0.16,0.22,*,57470.0,8.9,*,*,*,*,*,35110.0,47550.0,55560.0,66430.0,84650.0,True,
11,DC,District of Columbia,25-2054,"Special Education Teachers, Secondary School",detailed,280.0,10.0,0.426,0.42,*,61600.0,7.2,*,*,*,*,*,37930.0,48720.0,57050.0,73340.0,95640.0,True,
11,DC,District of Columbia,25-2059,"Special Education Teachers, All Other",detailed,170.0,11.3,0.254,0.75,*,81400.0,6.4,*,*,*,*,*,49350.0,63020.0,82360.0,104160.0,115530.0,True,
11,DC,District of Columbia,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,350.0,30.5,0.518,0.98,25.24,52510.0,5.6,14.27,20.13,25.65,29.09,34.25,29680.0,41880.0,53350.0,60500.0,71250.0,,
11,DC,District of Columbia,25-3021,Self-Enrichment Education Teachers,detailed,610.0,10.5,0.912,0.65,26.9,55950.0,5.9,11.59,19.95,26.9,33.59,41.17,24100.0,41490.0,55960.0,69860.0,85630.0,,
11,DC,District of Columbia,25-3098,Substitute Teachers,detailed,350.0,16.1,0.519,0.11,13.46,27990.0,5.8,9.02,9.83,11.39,17.02,21.21,18760.0,20450.0,23700.0,35400.0,44130.0,,
11,DC,District of Columbia,25-3099,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,1800.0,13.2,2.702,1.33,*,72350.0,7.1,*,*,*,*,*,35290.0,53120.0,67510.0,82360.0,116600.0,True,
11,DC,District of Columbia,25-4011,Archivists,detailed,140.0,6.7,0.205,4.9,37.5,78000.0,5.7,23.29,29.11,37.13,46.79,52.79,48440.0,60560.0,77240.0,97330.0,109800.0,,
11,DC,District of Columbia,25-4012,Curators,detailed,180.0,18.3,0.278,3.37,35.22,73260.0,8.6,13.42,19.62,35.99,42.0,46.8,27900.0,40810.0,74870.0,87360.0,97340.0,,
11,DC,District of Columbia,25-4013,Museum Technicians and Conservators,detailed,450.0,3.4,0.674,9.06,30.42,63270.0,2.8,20.08,22.99,29.79,37.19,43.19,41770.0,47820.0,61960.0,77360.0,89840.0,,
11,DC,District of Columbia,25-4021,Librarians,detailed,1200.0,3.5,1.8,1.75,35.93,74740.0,1.4,22.51,27.7,35.04,42.97,51.11,46820.0,57620.0,72870.0,89380.0,106300.0,,
11,DC,District of Columbia,25-4031,Library Technicians,detailed,700.0,9.8,1.054,1.46,21.41,44540.0,2.8,13.02,16.42,20.83,25.93,29.22,27070.0,34150.0,43320.0,53940.0,60770.0,,
11,DC,District of Columbia,25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,40.0,14.1,0.053,0.79,29.14,60620.0,7.0,16.85,20.47,26.05,34.1,48.45,35040.0,42570.0,54190.0,70930.0,100770.0,,
11,DC,District of Columbia,25-9031,Instructional Coordinators,detailed,2010.0,10.1,3.021,2.99,37.32,77620.0,7.3,20.11,25.95,35.26,46.32,59.49,41830.0,53980.0,73340.0,96340.0,123740.0,,
11,DC,District of Columbia,25-9041,Teacher Assistants,detailed,2540.0,8.3,3.818,0.43,*,27580.0,2.8,*,*,*,*,*,18750.0,23000.0,27660.0,31020.0,36430.0,True,
11,DC,District of Columbia,25-9099,"Education, Training, and Library Workers, All Other",detailed,840.0,3.3,1.26,1.58,26.05,54190.0,5.8,14.44,18.39,23.25,33.39,41.5,30040.0,38240.0,48350.0,69440.0,86310.0,,
11,DC,District of Columbia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,28140.0,3.5,42.255,3.19,40.75,84760.0,2.2,16.54,24.69,36.33,49.5,67.64,34400.0,51350.0,75570.0,102970.0,140690.0,,
11,DC,District of Columbia,27-1011,Art Directors,detailed,240.0,11.3,0.354,1.45,49.2,102330.0,2.7,29.88,38.13,45.29,57.59,73.15,62140.0,79320.0,94210.0,119780.0,152160.0,,
11,DC,District of Columbia,27-1014,Multimedia Artists and Animators,detailed,80.0,17.8,0.12,0.52,36.59,76110.0,3.2,21.27,29.49,37.99,44.38,51.7,44250.0,61330.0,79020.0,92300.0,107530.0,,
11,DC,District of Columbia,27-1019,"Artists and Related Workers, All Other",detailed,1170.0,0.1,1.764,31.3,41.02,85310.0,2.6,26.47,35.99,41.99,46.8,52.8,55070.0,74870.0,87350.0,97340.0,109820.0,,
11,DC,District of Columbia,27-1021,Commercial and Industrial Designers,detailed,30.0,39.6,0.05,0.23,32.6,67810.0,6.7,17.69,27.0,32.41,36.2,48.1,36790.0,56160.0,67410.0,75290.0,100050.0,,
11,DC,District of Columbia,27-1023,Floral Designers,detailed,160.0,12.7,0.241,0.69,13.55,28190.0,12.0,8.96,9.63,11.87,15.72,23.44,18630.0,20040.0,24690.0,32690.0,48750.0,,
11,DC,District of Columbia,27-1024,Graphic Designers,detailed,1230.0,7.3,1.847,1.26,34.38,71520.0,3.7,21.11,26.3,33.79,42.0,48.52,43920.0,54710.0,70280.0,87350.0,100920.0,,
11,DC,District of Columbia,27-1025,Interior Designers,detailed,720.0,20.6,1.076,3.26,37.69,78390.0,10.4,19.6,23.39,30.9,42.5,57.48,40770.0,48650.0,64260.0,88390.0,119560.0,,
11,DC,District of Columbia,27-1026,Merchandise Displayers and Window Trimmers,detailed,90.0,28.4,0.136,0.25,16.16,33620.0,12.6,9.35,10.67,13.93,18.54,24.89,19440.0,22200.0,28970.0,38570.0,51760.0,,
11,DC,District of Columbia,27-1027,Set and Exhibit Designers,detailed,140.0,3.5,0.21,2.85,30.07,62550.0,6.6,17.07,21.83,29.79,39.04,42.0,35510.0,45410.0,61960.0,81200.0,87350.0,,
11,DC,District of Columbia,27-1029,"Designers, All Other",detailed,**,**,**,**,27.63,57480.0,14.2,16.97,20.84,25.59,29.67,44.4,35300.0,43350.0,53230.0,61710.0,92350.0,,
11,DC,District of Columbia,27-2011,Actors,detailed,150.0,18.1,0.228,0.48,26.27,*,10.3,9.38,14.32,20.54,30.95,53.14,*,*,*,*,*,,True
11,DC,District of Columbia,27-2012,Producers and Directors,detailed,1460.0,7.8,2.192,3.14,40.76,84780.0,2.3,21.42,31.95,41.59,49.66,56.61,44550.0,66460.0,86510.0,103300.0,117750.0,,
11,DC,District of Columbia,27-2022,Coaches and Scouts,detailed,550.0,4.3,0.822,0.53,*,55350.0,5.2,*,*,*,*,*,24520.0,32080.0,42190.0,65590.0,95220.0,True,
11,DC,District of Columbia,27-2031,Dancers,detailed,50.0,42.1,0.081,0.93,*,*,*,*,*,*,*,*,*,*,*,*,*,,True
11,DC,District of Columbia,27-2041,Music Directors and Composers,detailed,60.0,26.2,0.097,0.56,27.55,57300.0,8.7,9.09,16.75,26.88,36.84,46.3,18910.0,34840.0,55900.0,76630.0,96300.0,,
11,DC,District of Columbia,27-2042,Musicians and Singers,detailed,350.0,26.4,0.526,1.78,25.29,*,12.4,9.08,12.82,25.51,28.63,39.36,*,*,*,*,*,,True
11,DC,District of Columbia,27-3011,Radio and Television Announcers,detailed,**,**,**,**,28.49,59260.0,3.3,9.67,16.44,25.26,32.09,45.41,20120.0,34200.0,52540.0,66750.0,94450.0,,
11,DC,District of Columbia,27-3021,Broadcast News Analysts,detailed,130.0,22.2,0.192,5.27,33.44,69550.0,7.7,13.65,18.81,29.12,39.77,51.18,28390.0,39120.0,60570.0,82730.0,106460.0,,
11,DC,District of Columbia,27-3022,Reporters and Correspondents,detailed,2070.0,11.5,3.114,9.46,34.89,72580.0,4.4,14.45,20.69,30.78,49.25,59.55,30050.0,43040.0,64010.0,102430.0,123870.0,,
11,DC,District of Columbia,27-3031,Public Relations Specialists,detailed,10710.0,4.3,16.082,10.53,49.22,102380.0,3.6,19.22,27.02,40.82,59.02,#,39990.0,56210.0,84920.0,122760.0,#,,
11,DC,District of Columbia,27-3041,Editors,detailed,2760.0,6.6,4.142,5.56,38.11,79270.0,2.9,18.83,25.11,34.38,46.74,63.77,39170.0,52240.0,71520.0,97220.0,132630.0,,
11,DC,District of Columbia,27-3042,Technical Writers,detailed,780.0,13.7,1.167,3.27,37.34,77670.0,2.1,22.82,30.39,38.1,45.63,53.41,47470.0,63210.0,79250.0,94910.0,111100.0,,
11,DC,District of Columbia,27-3043,Writers and Authors,detailed,1440.0,14.2,2.169,6.6,40.46,84150.0,4.3,19.88,30.04,41.96,52.13,59.02,41350.0,62480.0,87270.0,108430.0,122750.0,,
11,DC,District of Columbia,27-3091,Interpreters and Translators,detailed,330.0,22.4,0.491,1.33,34.35,71450.0,8.6,14.58,20.08,35.16,45.66,54.79,30340.0,41770.0,73130.0,94970.0,113960.0,,
11,DC,District of Columbia,27-3099,"Media and Communication Workers, All Other",detailed,320.0,7.7,0.475,2.42,31.55,65610.0,3.5,16.58,22.07,28.87,40.38,46.65,34480.0,45900.0,60040.0,83990.0,97020.0,,
11,DC,District of Columbia,27-4011,Audio and Video Equipment Technicians,detailed,460.0,10.6,0.693,1.63,25.49,53020.0,2.9,14.58,17.67,22.66,31.38,39.98,30320.0,36750.0,47130.0,65260.0,83160.0,,
11,DC,District of Columbia,27-4012,Broadcast Technicians,detailed,470.0,21.6,0.705,3.36,31.42,65350.0,6.2,11.24,21.89,34.68,43.45,44.76,23380.0,45540.0,72140.0,90380.0,93110.0,,
11,DC,District of Columbia,27-4013,Radio Operators,detailed,180.0,17.1,0.266,30.32,24.87,51730.0,4.1,15.07,22.09,24.48,27.19,35.64,31350.0,45940.0,50910.0,56560.0,74120.0,,
11,DC,District of Columbia,27-4014,Sound Engineering Technicians,detailed,150.0,17.7,0.226,2.22,27.86,57950.0,4.6,15.29,18.86,26.29,34.39,44.68,31810.0,39220.0,54680.0,71530.0,92930.0,,
11,DC,District of Columbia,27-4021,Photographers,detailed,230.0,16.6,0.339,0.82,31.79,66130.0,10.4,10.79,16.7,29.46,45.05,55.64,22450.0,34740.0,61280.0,93710.0,115720.0,,
11,DC,District of Columbia,27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,250.0,13.2,0.378,2.97,34.34,71430.0,6.8,13.37,21.67,35.42,44.4,56.0,27810.0,45070.0,73670.0,92350.0,116490.0,,
11,DC,District of Columbia,27-4032,Film and Video Editors,detailed,220.0,21.6,0.331,2.0,35.77,74400.0,6.7,14.61,24.21,35.37,46.97,55.93,30400.0,50350.0,73570.0,97700.0,116330.0,,
11,DC,District of Columbia,27-4099,"Media and Communication Equipment Workers, All Other",detailed,490.0,3.5,0.734,6.05,44.5,92560.0,4.6,29.23,39.04,45.65,52.79,55.65,60790.0,81210.0,94960.0,109810.0,115750.0,,
11,DC,District of Columbia,29-0000,Healthcare Practitioners and Technical Occupations,major,31360.0,4.7,47.091,0.81,41.24,85770.0,3.5,19.56,26.15,34.7,45.36,70.25,40680.0,54380.0,72170.0,94350.0,146110.0,,
11,DC,District of Columbia,29-1021,"Dentists, General",detailed,310.0,34.9,0.473,0.65,58.83,122370.0,22.1,24.52,27.78,55.43,72.54,#,51010.0,57790.0,115300.0,150870.0,#,,
11,DC,District of Columbia,29-1031,Dietitians and Nutritionists,detailed,240.0,6.0,0.355,0.79,26.69,55510.0,6.9,13.85,17.93,26.36,34.14,39.6,28820.0,37290.0,54820.0,71020.0,82370.0,,
11,DC,District of Columbia,29-1041,Optometrists,detailed,50.0,39.7,0.08,0.33,53.41,111090.0,6.8,37.45,41.86,48.21,65.54,80.04,77890.0,87070.0,100280.0,136320.0,166480.0,,
11,DC,District of Columbia,29-1051,Pharmacists,detailed,980.0,11.7,1.467,0.68,53.96,112230.0,4.6,35.04,47.82,55.4,65.05,70.61,72890.0,99460.0,115220.0,135310.0,146880.0,,
11,DC,District of Columbia,29-1061,Anesthesiologists,detailed,120.0,17.5,0.179,0.79,117.46,244320.0,10.9,81.98,#,#,#,#,170510.0,#,#,#,#,,
11,DC,District of Columbia,29-1062,Family and General Practitioners,detailed,730.0,23.3,1.102,1.21,73.56,153010.0,9.7,16.75,26.87,76.23,#,#,34830.0,55890.0,158550.0,#,#,,
11,DC,District of Columbia,29-1063,"Internists, General",detailed,150.0,20.1,0.223,0.64,104.41,217180.0,11.1,40.04,83.0,#,#,#,83280.0,172640.0,#,#,#,,
11,DC,District of Columbia,29-1064,Obstetricians and Gynecologists,detailed,120.0,25.5,0.173,1.06,87.09,181140.0,16.3,17.14,59.57,#,#,#,35650.0,123900.0,#,#,#,,
11,DC,District of Columbia,29-1065,"Pediatricians, General",detailed,**,**,**,**,45.1,93800.0,9.8,24.35,26.74,32.92,61.19,80.51,50640.0,55630.0,68480.0,127280.0,167470.0,,
11,DC,District of Columbia,29-1066,Psychiatrists,detailed,340.0,7.6,0.505,2.67,66.97,139290.0,6.7,22.53,27.06,76.27,88.59,#,46870.0,56270.0,158640.0,184270.0,#,,
11,DC,District of Columbia,29-1067,Surgeons,detailed,340.0,25.4,0.509,1.64,115.6,240440.0,7.1,67.98,#,#,#,#,141410.0,#,#,#,#,,
11,DC,District of Columbia,29-1069,"Physicians and Surgeons, All Other",detailed,3020.0,4.9,4.529,1.95,65.38,135990.0,8.7,24.15,26.91,48.22,#,#,50240.0,55980.0,100290.0,#,#,,
11,DC,District of Columbia,29-1071,Physician Assistants,detailed,460.0,8.8,0.697,1.05,41.11,85510.0,3.6,29.61,32.76,39.36,50.91,58.06,61580.0,68140.0,81870.0,105900.0,120760.0,,
11,DC,District of Columbia,29-1081,Podiatrists,detailed,50.0,23.0,0.07,1.05,61.47,127850.0,17.6,17.26,39.23,56.87,81.66,#,35890.0,81600.0,118290.0,169860.0,#,,
