AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,19-4021,Biological Technicians,detailed,110.0,3.2,0.168,0.3,20.96,43600.0,3.1,11.96,15.81,20.29,25.65,29.22,24870.0,32880.0,42210.0,53350.0,60770.0,,
11,DC,District of Columbia,19-4031,Chemical Technicians,detailed,70.0,12.5,0.111,0.24,21.35,44410.0,3.9,11.59,16.35,20.51,25.74,29.48,24110.0,34000.0,42660.0,53530.0,61320.0,,
11,DC,District of Columbia,19-4061,Social Science Research Assistants,detailed,2420.0,15.1,3.701,18.29,23.4,48660.0,4.5,11.0,15.2,20.04,28.59,39.83,22890.0,31620.0,41680.0,59470.0,82850.0,,
11,DC,District of Columbia,19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,320.0,33.1,0.489,2.06,16.81,34960.0,6.3,9.82,10.62,12.35,17.03,33.39,20420.0,22090.0,25680.0,35420.0,69450.0,,
11,DC,District of Columbia,19-4092,Forensic Science Technicians,detailed,260.0,31.7,0.4,4.19,35.1,73010.0,3.0,24.11,27.04,32.64,39.87,51.11,50140.0,56240.0,67900.0,82930.0,106300.0,,
11,DC,District of Columbia,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,390.0,12.2,0.601,1.38,28.49,59250.0,10.6,14.64,16.39,25.03,33.09,54.49,30450.0,34090.0,52050.0,68840.0,113330.0,,
11,DC,District of Columbia,21-0000,Community and Social Service Occupations,major,11290.0,4.7,17.27,1.2,25.43,52900.0,3.1,12.39,16.51,22.77,32.46,42.19,25770.0,34350.0,47350.0,67520.0,87750.0,,
11,DC,District of Columbia,21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,210.0,25.4,0.323,0.53,21.22,44130.0,3.7,13.94,16.81,20.58,24.15,29.25,29000.0,34960.0,42810.0,50240.0,60840.0,,
11,DC,District of Columbia,21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,1320.0,11.7,2.012,1.1,30.64,63730.0,4.4,15.32,20.93,28.07,37.85,46.88,31860.0,43540.0,58380.0,78730.0,97510.0,,
11,DC,District of Columbia,21-1014,Mental Health Counselors,detailed,960.0,19.0,1.473,1.67,21.39,44490.0,10.8,12.45,13.96,18.95,25.79,37.88,25900.0,29040.0,39420.0,53650.0,78790.0,,
11,DC,District of Columbia,21-1015,Rehabilitation Counselors,detailed,390.0,12.2,0.591,0.74,18.45,38370.0,12.4,10.54,12.2,14.34,22.43,32.55,21910.0,25370.0,29830.0,46660.0,67700.0,,
11,DC,District of Columbia,21-1019,"Counselors, All Other",detailed,100.0,16.3,0.154,0.74,17.4,36190.0,7.2,10.27,12.18,14.66,20.7,27.12,21370.0,25340.0,30500.0,43050.0,56410.0,,
11,DC,District of Columbia,21-1021,"Child, Family, and School Social Workers",detailed,1840.0,8.6,2.809,1.34,26.17,54430.0,4.4,15.14,20.03,25.68,32.54,38.8,31490.0,41660.0,53420.0,67670.0,80710.0,,
11,DC,District of Columbia,21-1022,Healthcare Social Workers,detailed,400.0,6.4,0.615,0.57,31.79,66130.0,2.7,21.8,25.63,31.14,37.36,44.02,45340.0,53310.0,64760.0,77700.0,91560.0,,
11,DC,District of Columbia,21-1023,Mental Health and Substance Abuse Social Workers,detailed,430.0,10.1,0.663,0.79,26.06,54210.0,7.3,15.29,18.3,24.97,32.86,40.84,31810.0,38060.0,51940.0,68350.0,84940.0,,
11,DC,District of Columbia,21-1029,"Social Workers, All Other",detailed,350.0,20.5,0.537,1.2,30.21,62840.0,2.9,17.07,23.53,31.02,37.2,43.19,35510.0,48940.0,64520.0,77370.0,89840.0,,
11,DC,District of Columbia,21-1091,Health Educators,detailed,750.0,12.8,1.142,2.69,35.55,73950.0,7.5,13.92,23.35,35.93,45.78,59.02,28960.0,48570.0,74740.0,95230.0,122750.0,,
11,DC,District of Columbia,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,90.0,27.5,0.143,0.21,24.83,51640.0,11.2,15.36,18.81,24.61,30.89,33.0,31950.0,39130.0,51190.0,64240.0,68650.0,,
11,DC,District of Columbia,21-1093,Social and Human Service Assistants,detailed,2090.0,9.1,3.199,1.19,22.93,47700.0,5.2,14.39,16.51,19.69,25.64,35.51,29940.0,34330.0,40950.0,53330.0,73870.0,,
11,DC,District of Columbia,21-1094,Community Health Workers,detailed,200.0,29.1,0.299,1.03,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,21-1099,"Community and Social Service Specialists, All Other",detailed,1600.0,17.8,2.454,3.21,19.14,39800.0,5.4,9.7,12.7,17.31,23.15,31.87,20180.0,26410.0,36000.0,48140.0,66300.0,,
11,DC,District of Columbia,21-2011,Clergy,detailed,290.0,13.2,0.451,1.34,32.09,66760.0,3.9,11.09,23.52,33.17,40.61,51.88,23080.0,48930.0,68990.0,84460.0,107900.0,,
11,DC,District of Columbia,21-2021,"Directors, Religious Activities and Education",detailed,160.0,44.0,0.246,1.75,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,21-2099,"Religious Workers, All Other",detailed,80.0,19.3,0.118,1.9,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,23-0000,Legal Occupations,major,39930.0,2.1,61.072,7.78,69.24,144010.0,3.8,28.39,43.02,65.76,84.26,#,59050.0,89490.0,136780.0,175260.0,#,,
11,DC,District of Columbia,23-1011,Lawyers,detailed,30830.0,2.7,47.165,10.56,79.61,165590.0,5.4,44.24,59.64,74.75,#,#,92010.0,124060.0,155480.0,#,#,,
11,DC,District of Columbia,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,50.0,7.3,0.08,1.6,45.28,94180.0,11.2,19.99,26.98,38.99,64.06,74.75,41580.0,56120.0,81090.0,133250.0,155480.0,,
11,DC,District of Columbia,23-2011,Paralegals and Legal Assistants,detailed,6520.0,6.4,9.966,4.86,33.1,68850.0,2.7,20.3,24.49,32.09,40.32,46.79,42210.0,50930.0,66740.0,83870.0,97320.0,,
11,DC,District of Columbia,23-2099,"Legal Support Workers, All Other",detailed,1750.0,9.2,2.68,7.43,33.31,69290.0,3.9,20.09,23.25,28.84,37.27,59.31,41780.0,48360.0,59980.0,77530.0,123360.0,,
11,DC,District of Columbia,25-0000,"Education, Training, and Library Occupations",major,31610.0,1.7,48.347,0.75,31.77,66080.0,3.9,11.83,17.69,27.04,39.28,55.37,24610.0,36800.0,56250.0,81700.0,115160.0,,
11,DC,District of Columbia,25-1011,"Business Teachers, Postsecondary",detailed,520.0,3.5,0.793,1.25,*,113090.0,5.3,*,*,*,*,*,44110.0,63940.0,106930.0,147530.0,#,True,
11,DC,District of Columbia,25-1021,"Computer Science Teachers, Postsecondary",detailed,140.0,0.3,0.212,0.8,*,99430.0,4.0,*,*,*,*,*,46070.0,59670.0,102310.0,129010.0,152640.0,True,
11,DC,District of Columbia,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,260.0,7.4,0.398,0.97,*,90840.0,7.0,*,*,*,*,*,41330.0,61040.0,81660.0,113180.0,155230.0,True,
11,DC,District of Columbia,25-1032,"Engineering Teachers, Postsecondary",detailed,190.0,0.0,0.291,1.12,*,103800.0,10.7,*,*,*,*,*,41780.0,70780.0,97910.0,129830.0,172700.0,True,
11,DC,District of Columbia,25-1042,"Biological Science Teachers, Postsecondary",detailed,550.0,0.2,0.834,2.17,*,104360.0,6.9,*,*,*,*,*,48360.0,64650.0,89640.0,130600.0,180930.0,True,
11,DC,District of Columbia,25-1052,"Chemistry Teachers, Postsecondary",detailed,160.0,0.0,0.247,1.58,*,98840.0,3.5,*,*,*,*,*,45120.0,63380.0,85730.0,126160.0,171300.0,True,
11,DC,District of Columbia,25-1054,"Physics Teachers, Postsecondary",detailed,100.0,0.0,0.153,1.44,*,83650.0,3.6,*,*,*,*,*,40190.0,57190.0,80470.0,100570.0,133760.0,True,
11,DC,District of Columbia,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,80.0,7.2,0.119,2.73,*,80840.0,3.3,*,*,*,*,*,49150.0,58710.0,80190.0,102170.0,121630.0,True,
11,DC,District of Columbia,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,510.0,0.0,0.78,10.47,*,46430.0,9.2,*,*,*,*,*,18480.0,25220.0,45160.0,57520.0,80470.0,True,
11,DC,District of Columbia,25-1063,"Economics Teachers, Postsecondary",detailed,230.0,0.2,0.354,3.45,*,100930.0,7.1,*,*,*,*,*,32030.0,56360.0,88430.0,125870.0,186920.0,True,
11,DC,District of Columbia,25-1065,"Political Science Teachers, Postsecondary",detailed,1140.0,0.0,1.739,13.52,*,77650.0,3.3,*,*,*,*,*,37230.0,51620.0,60680.0,94170.0,136030.0,True,
11,DC,District of Columbia,25-1066,"Psychology Teachers, Postsecondary",detailed,160.0,0.5,0.25,0.86,*,77640.0,2.8,*,*,*,*,*,32990.0,52320.0,77860.0,102710.0,119920.0,True,
11,DC,District of Columbia,25-1067,"Sociology Teachers, Postsecondary",detailed,110.0,0.0,0.168,1.3,*,81560.0,2.9,*,*,*,*,*,43830.0,58810.0,73540.0,93200.0,136750.0,True,
11,DC,District of Columbia,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,40.0,38.3,0.061,0.76,*,88870.0,10.4,*,*,*,*,*,41580.0,49480.0,69170.0,106360.0,172790.0,True,
11,DC,District of Columbia,25-1071,"Health Specialties Teachers, Postsecondary",detailed,1010.0,0.0,1.54,1.32,*,136770.0,16.1,*,*,*,*,*,41530.0,67370.0,112980.0,#,#,True,
11,DC,District of Columbia,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,250.0,21.1,0.383,0.89,*,66850.0,4.4,*,*,*,*,*,18950.0,28610.0,60120.0,92550.0,126700.0,True,
11,DC,District of Columbia,25-1081,"Education Teachers, Postsecondary",detailed,300.0,5.6,0.457,0.95,*,67510.0,5.8,*,*,*,*,*,34460.0,45690.0,60100.0,77180.0,114420.0,True,
11,DC,District of Columbia,25-1082,"Library Science Teachers, Postsecondary",detailed,40.0,11.7,0.06,1.74,*,47060.0,18.5,*,*,*,*,*,18250.0,18980.0,40120.0,64800.0,79310.0,True,
11,DC,District of Columbia,25-1112,"Law Teachers, Postsecondary",detailed,1090.0,0.0,1.667,14.24,*,101340.0,13.4,*,*,*,*,*,18280.0,19520.0,71010.0,160720.0,#,True,
11,DC,District of Columbia,25-1113,"Social Work Teachers, Postsecondary",detailed,40.0,5.2,0.057,0.76,*,72900.0,8.5,*,*,*,*,*,30880.0,45440.0,69680.0,97150.0,125110.0,True,
11,DC,District of Columbia,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,580.0,19.5,0.883,1.24,*,61560.0,4.7,*,*,*,*,*,19790.0,39690.0,59030.0,79550.0,96720.0,True,
11,DC,District of Columbia,25-1122,"Communications Teachers, Postsecondary",detailed,300.0,4.6,0.452,1.96,*,79420.0,5.4,*,*,*,*,*,47050.0,58410.0,72500.0,92830.0,121640.0,True,
11,DC,District of Columbia,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,520.0,6.6,0.801,1.44,*,63380.0,2.8,*,*,*,*,*,33570.0,41980.0,57140.0,79240.0,105040.0,True,
11,DC,District of Columbia,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,570.0,7.3,0.874,3.82,*,59430.0,3.2,*,*,*,*,*,38070.0,42990.0,52210.0,70340.0,93540.0,True,
11,DC,District of Columbia,25-1125,"History Teachers, Postsecondary",detailed,240.0,5.6,0.368,2.03,*,83000.0,2.3,*,*,*,*,*,45420.0,61960.0,76380.0,95230.0,131340.0,True,
11,DC,District of Columbia,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,310.0,1.5,0.475,2.71,*,68730.0,7.5,*,*,*,*,*,19360.0,46180.0,68110.0,88680.0,115470.0,True,
11,DC,District of Columbia,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,60.0,0.0,0.099,0.66,*,53170.0,8.9,*,*,*,*,*,26040.0,30150.0,45000.0,66200.0,100770.0,True,
11,DC,District of Columbia,25-1194,"Vocational Education Teachers, Postsecondary",detailed,50.0,0.0,0.074,0.08,35.39,73620.0,5.8,17.86,29.8,34.24,41.82,53.39,37140.0,61980.0,71220.0,86980.0,111060.0,,
11,DC,District of Columbia,25-1199,"Postsecondary Teachers, All Other",detailed,1640.0,0.0,2.507,1.6,*,68120.0,16.2,*,*,*,*,*,18240.0,19430.0,50120.0,87020.0,153700.0,True,
11,DC,District of Columbia,25-2011,"Preschool Teachers, Except Special Education",detailed,1110.0,16.0,1.7,0.65,15.13,31470.0,6.5,8.88,10.1,13.78,19.39,23.32,18460.0,21020.0,28650.0,40320.0,48500.0,,
11,DC,District of Columbia,25-2012,"Kindergarten Teachers, Except Special Education",detailed,300.0,11.9,0.455,0.38,*,44150.0,5.3,*,*,*,*,*,28160.0,33450.0,41890.0,51970.0,61120.0,True,
11,DC,District of Columbia,25-2021,"Elementary School Teachers, Except Special Education",detailed,3450.0,5.5,5.272,0.5,*,64890.0,9.2,*,*,*,*,*,37990.0,48670.0,58880.0,83050.0,104150.0,True,
11,DC,District of Columbia,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,970.0,7.8,1.486,0.31,*,60560.0,7.9,*,*,*,*,*,40440.0,47590.0,56360.0,70810.0,93380.0,True,
11,DC,District of Columbia,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,2440.0,2.8,3.726,0.51,*,55400.0,1.6,*,*,*,*,*,33090.0,37330.0,53470.0,65850.0,86590.0,True,
11,DC,District of Columbia,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,40.0,7.8,0.067,0.1,*,66940.0,5.4,*,*,*,*,*,47440.0,55650.0,67630.0,80190.0,89900.0,True,
11,DC,District of Columbia,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,400.0,11.7,0.608,0.4,*,60800.0,8.2,*,*,*,*,*,39520.0,46420.0,56520.0,71170.0,95720.0,True,
11,DC,District of Columbia,25-2053,"Special Education Teachers, Middle School",detailed,120.0,9.8,0.189,0.26,*,51380.0,9.6,*,*,*,*,*,29740.0,39880.0,48660.0,58990.0,76740.0,True,
11,DC,District of Columbia,25-2054,"Special Education Teachers, Secondary School",detailed,**,**,**,**,*,60120.0,7.1,*,*,*,*,*,37180.0,47760.0,55790.0,70890.0,93810.0,True,
11,DC,District of Columbia,25-2059,"Special Education Teachers, All Other",detailed,180.0,11.8,0.278,0.92,*,76960.0,7.7,*,*,*,*,*,43590.0,57560.0,77650.0,99850.0,112600.0,True,
11,DC,District of Columbia,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,310.0,30.7,0.478,0.94,25.4,52840.0,4.1,16.81,21.9,25.4,28.44,33.42,34960.0,45560.0,52820.0,59150.0,69510.0,,
11,DC,District of Columbia,25-3021,Self-Enrichment Education Teachers,detailed,580.0,9.1,0.88,0.64,25.48,53000.0,6.7,10.64,15.98,25.59,32.82,40.26,22130.0,33250.0,53220.0,68270.0,83740.0,,
11,DC,District of Columbia,25-3098,Substitute Teachers,detailed,210.0,36.0,0.322,0.07,13.11,27260.0,6.3,9.09,9.85,11.27,15.46,20.07,18910.0,20490.0,23440.0,32160.0,41750.0,,
11,DC,District of Columbia,25-3099,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,1700.0,11.7,2.598,1.25,*,72260.0,7.2,*,*,*,*,*,34130.0,52370.0,68370.0,83270.0,118600.0,True,
11,DC,District of Columbia,25-4011,Archivists,detailed,110.0,4.4,0.172,3.97,38.86,80820.0,4.9,25.26,30.04,38.4,46.79,52.8,52550.0,62470.0,79870.0,97330.0,109810.0,,
11,DC,District of Columbia,25-4012,Curators,detailed,250.0,24.0,0.383,4.81,30.59,63620.0,10.0,13.05,16.49,29.26,39.6,46.79,27150.0,34300.0,60860.0,82360.0,97330.0,,
11,DC,District of Columbia,25-4013,Museum Technicians and Conservators,detailed,630.0,20.8,0.956,11.94,26.76,55670.0,6.9,13.38,16.38,24.83,36.03,42.0,27830.0,34080.0,51640.0,74950.0,87360.0,,
11,DC,District of Columbia,25-4021,Librarians,detailed,1100.0,2.8,1.675,1.56,34.86,72520.0,1.3,21.72,26.74,34.24,41.85,48.51,45170.0,55610.0,71220.0,87050.0,100910.0,,
11,DC,District of Columbia,25-4031,Library Technicians,detailed,640.0,7.3,0.981,1.28,20.77,43200.0,4.7,12.7,15.91,20.59,25.23,29.08,26410.0,33080.0,42830.0,52470.0,60490.0,,
11,DC,District of Columbia,25-9031,Instructional Coordinators,detailed,1860.0,5.7,2.839,2.78,37.05,77060.0,8.2,19.72,25.65,34.6,46.43,59.02,41010.0,53340.0,71980.0,96580.0,122750.0,,
11,DC,District of Columbia,25-9041,Teacher Assistants,detailed,2560.0,10.1,3.916,0.43,*,26480.0,2.8,*,*,*,*,*,18470.0,20930.0,26680.0,29870.0,34940.0,True,
11,DC,District of Columbia,25-9099,"Education, Training, and Library Workers, All Other",detailed,720.0,3.9,1.105,1.41,26.26,54620.0,6.2,14.64,18.66,23.83,33.54,41.39,30460.0,38800.0,49560.0,69770.0,86080.0,,
11,DC,District of Columbia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,26640.0,3.5,40.75,3.03,38.18,79420.0,2.7,15.64,23.15,34.72,47.08,62.6,32540.0,48160.0,72220.0,97930.0,130210.0,,
11,DC,District of Columbia,27-1011,Art Directors,detailed,220.0,12.8,0.334,1.38,45.99,95670.0,2.6,28.98,37.48,43.98,54.0,66.88,60280.0,77960.0,91470.0,112310.0,139120.0,,
11,DC,District of Columbia,27-1014,Multimedia Artists and Animators,detailed,110.0,24.2,0.164,0.73,34.59,71940.0,8.3,21.44,25.81,34.78,43.14,47.7,44600.0,53690.0,72330.0,89730.0,99210.0,,
11,DC,District of Columbia,27-1019,"Artists and Related Workers, All Other",detailed,1250.0,1.3,1.917,36.46,40.43,84100.0,2.6,25.65,34.85,40.8,46.8,52.8,53340.0,72490.0,84860.0,97340.0,109820.0,,
11,DC,District of Columbia,27-1021,Commercial and Industrial Designers,detailed,30.0,31.2,0.05,0.23,33.05,68740.0,6.6,17.64,26.04,32.44,38.54,51.16,36680.0,54170.0,67480.0,80170.0,106420.0,,
11,DC,District of Columbia,27-1023,Floral Designers,detailed,**,**,**,**,12.08,25130.0,4.7,8.77,9.32,11.18,14.51,17.22,18240.0,19380.0,23250.0,30170.0,35810.0,,
11,DC,District of Columbia,27-1024,Graphic Designers,detailed,1330.0,7.7,2.037,1.39,32.45,67500.0,4.7,19.2,23.46,31.9,40.8,47.09,39940.0,48800.0,66340.0,84850.0,97950.0,,
11,DC,District of Columbia,27-1025,Interior Designers,detailed,550.0,22.2,0.839,2.68,32.13,66830.0,4.9,19.18,21.76,28.45,37.34,52.95,39890.0,45250.0,59170.0,77660.0,110130.0,,
11,DC,District of Columbia,27-1026,Merchandise Displayers and Window Trimmers,detailed,130.0,40.3,0.206,0.37,14.6,30380.0,6.1,9.67,10.85,14.02,17.9,21.15,20120.0,22560.0,29170.0,37240.0,44000.0,,
11,DC,District of Columbia,27-1027,Set and Exhibit Designers,detailed,120.0,3.0,0.191,2.86,33.2,69050.0,4.1,21.63,26.47,34.04,39.05,43.19,45000.0,55060.0,70800.0,81220.0,89840.0,,
11,DC,District of Columbia,27-2011,Actors,detailed,240.0,49.0,0.361,0.67,24.88,*,10.1,9.26,12.77,19.39,27.18,48.68,*,*,*,*,*,,True
11,DC,District of Columbia,27-2012,Producers and Directors,detailed,1410.0,6.9,2.151,3.22,42.72,88870.0,2.2,24.87,35.35,42.93,51.27,59.61,51740.0,73530.0,89300.0,106640.0,123990.0,,
11,DC,District of Columbia,27-2022,Coaches and Scouts,detailed,500.0,8.1,0.765,0.49,*,52480.0,5.2,*,*,*,*,*,22480.0,30660.0,40360.0,60470.0,89200.0,True,
11,DC,District of Columbia,27-2031,Dancers,detailed,90.0,18.1,0.139,1.59,27.53,*,21.2,9.08,14.42,26.11,39.81,51.95,*,*,*,*,*,,True
11,DC,District of Columbia,27-2041,Music Directors and Composers,detailed,100.0,31.4,0.147,0.77,29.96,62310.0,10.4,8.91,16.88,25.98,40.71,59.12,18530.0,35110.0,54040.0,84680.0,122970.0,,
11,DC,District of Columbia,27-2042,Musicians and Singers,detailed,460.0,19.3,0.711,2.2,27.47,*,8.4,9.05,23.58,26.31,29.03,43.05,*,*,*,*,*,,True
11,DC,District of Columbia,27-3011,Radio and Television Announcers,detailed,240.0,36.8,0.361,1.5,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,27-3021,Broadcast News Analysts,detailed,230.0,48.0,0.345,8.69,33.28,69210.0,4.1,16.03,24.38,32.09,38.52,45.06,33340.0,50700.0,66740.0,80110.0,93730.0,,
11,DC,District of Columbia,27-3022,Reporters and Correspondents,detailed,2020.0,8.5,3.09,8.83,35.65,74150.0,3.9,16.89,21.67,31.1,49.67,59.64,35130.0,45070.0,64680.0,103320.0,124040.0,,
11,DC,District of Columbia,27-3031,Public Relations Specialists,detailed,9520.0,5.5,14.565,9.43,44.3,92150.0,4.4,15.55,24.08,37.6,55.09,83.71,32340.0,50090.0,78220.0,114590.0,174120.0,,
11,DC,District of Columbia,27-3041,Editors,detailed,2420.0,15.3,3.698,4.86,38.64,80370.0,2.2,21.27,26.06,34.11,46.07,63.58,44240.0,54210.0,70950.0,95830.0,132250.0,,
11,DC,District of Columbia,27-3042,Technical Writers,detailed,940.0,21.6,1.435,4.05,31.11,64720.0,9.7,15.42,19.3,30.57,41.93,50.39,32080.0,40140.0,63580.0,87210.0,104820.0,,
11,DC,District of Columbia,27-3043,Writers and Authors,detailed,1430.0,15.6,2.185,6.78,40.07,83340.0,4.4,20.14,29.87,40.78,51.37,58.81,41900.0,62140.0,84820.0,106840.0,122330.0,,
11,DC,District of Columbia,27-3091,Interpreters and Translators,detailed,400.0,24.6,0.614,1.59,24.97,51950.0,9.9,12.42,13.72,18.2,35.5,49.93,25840.0,28530.0,37860.0,73840.0,103860.0,,
11,DC,District of Columbia,27-3099,"Media and Communication Workers, All Other",detailed,240.0,14.3,0.368,2.18,31.79,66130.0,3.7,16.18,22.85,30.87,40.51,47.89,33660.0,47520.0,64220.0,84270.0,99610.0,,
11,DC,District of Columbia,27-4011,Audio and Video Equipment Technicians,detailed,440.0,14.2,0.676,1.62,23.9,49720.0,3.5,13.64,17.51,21.78,28.7,37.04,28380.0,36420.0,45300.0,59690.0,77050.0,,
11,DC,District of Columbia,27-4012,Broadcast Technicians,detailed,510.0,17.7,0.783,3.23,29.32,60990.0,6.9,10.4,18.35,30.67,41.7,44.76,21640.0,38160.0,63800.0,86750.0,93100.0,,
11,DC,District of Columbia,27-4013,Radio Operators,detailed,150.0,5.7,0.225,22.91,24.75,51470.0,5.8,13.14,21.49,24.48,27.29,37.65,27330.0,44690.0,50910.0,56760.0,78300.0,,
11,DC,District of Columbia,27-4014,Sound Engineering Technicians,detailed,140.0,19.0,0.215,1.96,28.28,58830.0,4.6,14.96,18.13,26.61,35.8,48.67,31130.0,37710.0,55340.0,74460.0,101230.0,,
11,DC,District of Columbia,27-4021,Photographers,detailed,290.0,23.9,0.437,1.01,32.59,67790.0,5.9,13.38,19.21,33.15,44.6,54.1,27820.0,39960.0,68950.0,92760.0,112520.0,,
11,DC,District of Columbia,27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,200.0,11.2,0.307,2.44,33.82,70340.0,6.6,14.36,23.06,35.03,43.2,52.12,29860.0,47970.0,72870.0,89850.0,108410.0,,
11,DC,District of Columbia,27-4032,Film and Video Editors,detailed,200.0,33.2,0.301,1.82,37.2,77380.0,2.9,16.22,26.26,35.88,47.27,58.47,33740.0,54620.0,74640.0,98320.0,121620.0,,
11,DC,District of Columbia,27-4099,"Media and Communication Equipment Workers, All Other",detailed,460.0,5.5,0.708,6.55,44.92,93440.0,3.2,31.77,39.04,45.38,52.05,56.47,66070.0,81210.0,94400.0,108270.0,117450.0,,
11,DC,District of Columbia,29-0000,Healthcare Practitioners and Technical Occupations,major,29850.0,5.3,45.655,0.78,40.27,83760.0,3.9,18.0,25.56,34.32,44.57,68.24,37440.0,53160.0,71390.0,92700.0,141930.0,,
11,DC,District of Columbia,29-1021,"Dentists, General",detailed,310.0,49.6,0.467,0.65,55.37,115160.0,28.0,24.1,26.73,46.43,68.57,#,50130.0,55610.0,96570.0,142630.0,#,,
11,DC,District of Columbia,29-1029,"Dentists, All Other Specialists",detailed,30.0,3.4,0.048,1.21,67.63,140670.0,23.5,23.43,25.15,66.48,#,#,48740.0,52310.0,138290.0,#,#,,
11,DC,District of Columbia,29-1031,Dietitians and Nutritionists,detailed,200.0,10.9,0.312,0.7,30.06,62530.0,2.8,21.35,24.99,28.69,35.05,40.79,44410.0,51970.0,59670.0,72910.0,84850.0,,
11,DC,District of Columbia,29-1041,Optometrists,detailed,40.0,29.5,0.068,0.3,61.9,128760.0,12.4,39.78,44.63,52.1,75.06,#,82750.0,92840.0,108370.0,156130.0,#,,
11,DC,District of Columbia,29-1051,Pharmacists,detailed,800.0,7.6,1.231,0.57,54.88,114160.0,2.0,42.39,48.74,55.5,64.59,70.06,88160.0,101370.0,115430.0,134350.0,145720.0,,
11,DC,District of Columbia,29-1061,Anesthesiologists,detailed,120.0,18.0,0.182,0.79,117.21,243800.0,14.7,80.09,#,#,#,#,166580.0,#,#,#,#,,
11,DC,District of Columbia,29-1062,Family and General Practitioners,detailed,730.0,21.7,1.109,1.31,70.45,146530.0,11.5,16.35,25.1,71.21,#,#,34020.0,52210.0,148110.0,#,#,,
11,DC,District of Columbia,29-1063,"Internists, General",detailed,180.0,35.3,0.277,0.8,112.66,234340.0,13.0,45.19,#,#,#,#,93990.0,#,#,#,#,,
11,DC,District of Columbia,29-1064,Obstetricians and Gynecologists,detailed,100.0,31.2,0.146,0.91,84.75,176280.0,22.2,16.43,32.6,89.58,#,#,34170.0,67800.0,186330.0,#,#,,
11,DC,District of Columbia,29-1065,"Pediatricians, General",detailed,**,**,**,**,48.42,100710.0,9.6,24.81,26.71,32.34,68.04,84.78,51610.0,55550.0,67270.0,141530.0,176330.0,,
11,DC,District of Columbia,29-1066,Psychiatrists,detailed,300.0,8.7,0.455,2.45,58.21,121070.0,5.9,20.71,25.17,61.04,84.3,#,43080.0,52350.0,126970.0,175330.0,#,,
11,DC,District of Columbia,29-1067,Surgeons,detailed,290.0,27.4,0.45,1.38,118.82,247160.0,11.2,79.16,#,#,#,#,164660.0,#,#,#,#,,
11,DC,District of Columbia,29-1069,"Physicians and Surgeons, All Other",detailed,2840.0,6.3,4.345,1.84,64.47,134100.0,9.7,23.61,26.27,48.78,#,#,49110.0,54640.0,101460.0,#,#,,
11,DC,District of Columbia,29-1071,Physician Assistants,detailed,390.0,6.1,0.591,0.92,39.55,82260.0,3.9,29.58,32.1,36.49,48.11,55.53,61530.0,66760.0,75900.0,100070.0,115510.0,,
11,DC,District of Columbia,29-1081,Podiatrists,detailed,40.0,22.2,0.061,0.87,59.19,123110.0,22.0,16.66,35.07,51.81,79.33,#,34650.0,72950.0,107770.0,165020.0,#,,
11,DC,District of Columbia,29-1122,Occupational Therapists,detailed,310.0,18.8,0.475,0.59,40.99,85260.0,2.1,30.02,33.67,39.98,47.87,55.32,62450.0,70030.0,83170.0,99560.0,115070.0,,
