AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,21-2021,"Directors, Religious Activities and Education",detailed,**,**,**,**,25.16,52330,6.2,15.22,18.29,25.88,28.61,30.56,31660,38040,53830,59510,63560,,
11,DC,District of Columbia,21-2099,"Religious Workers, All Other",detailed,**,**,**,**,31.95,66460,7.4,18.89,31.62,34.06,36.51,37.97,39290,65760,70850,75930,78980,,
11,DC,District of Columbia,23-0000,Legal Occupations,major,38140,2.1,56.412,7.32,74.83,155650,4.8,32.34,49.63,70.81,#,#,67270,103230,147290,#,#,,
11,DC,District of Columbia,23-1011,Lawyers,detailed,30690,2.3,45.402,10.26,83.88,174480,6,47.36,61.92,76.29,#,#,98510,128790,158690,#,#,,
11,DC,District of Columbia,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,**,**,**,**,45.1,93810,2.8,28.19,33.69,43.11,56.77,67.08,58640,70080,89670,118070,139520,,
11,DC,District of Columbia,23-2011,Paralegals and Legal Assistants,detailed,5490,5.3,8.126,4.12,37.13,77230,2,21.03,26.16,36.12,45.19,55.3,43750,54420,75120,93990,115030,,
11,DC,District of Columbia,23-2091,Court Reporters,detailed,**,**,**,**,23.63,49150,6.8,16.31,18.64,22.75,28.01,33.76,33920,38770,47320,58250,70210,,
11,DC,District of Columbia,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,**,**,**,**,34.44,71640,7.2,19.51,27.35,34.79,41.37,46.09,40590,56890,72360,86050,95860,,
11,DC,District of Columbia,23-2099,"Legal Support Workers, All Other",detailed,1440,2.4,2.131,6.45,34.1,70940,4.5,20.7,24.59,28.86,38.99,58.93,43060,51150,60030,81110,122570,,
11,DC,District of Columbia,25-0000,"Education, Training, and Library Occupations",major,33390,1.6,49.388,0.8,34.26,71250,3.6,14.57,20.62,30.1,42.06,57.22,30300,42890,62620,87480,119010,,
11,DC,District of Columbia,25-1011,"Business Teachers, Postsecondary",detailed,1500,0.1,2.22,3.61,*,111200,8.7,*,*,*,*,*,33580,54860,86780,140020,#,True,
11,DC,District of Columbia,25-1021,"Computer Science Teachers, Postsecondary",detailed,160,0,0.237,0.97,*,93350,3.2,*,*,*,*,*,41930,56290,85230,118950,155970,True,
11,DC,District of Columbia,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,220,0,0.321,0.82,*,78890,2.4,*,*,*,*,*,52600,61380,76120,94090,113770,True,
11,DC,District of Columbia,25-1042,"Biological Science Teachers, Postsecondary",detailed,240,0,0.36,0.96,*,88360,2.1,*,*,*,*,*,45130,56600,76840,107750,148390,True,
11,DC,District of Columbia,25-1052,"Chemistry Teachers, Postsecondary",detailed,110,0,0.162,1.04,*,105770,4.4,*,*,*,*,*,55290,66240,90890,133510,162330,True,
11,DC,District of Columbia,25-1054,"Physics Teachers, Postsecondary",detailed,120,0,0.179,1.72,*,97140,4.7,*,*,*,*,*,49380,60490,89400,120350,158380,True,
11,DC,District of Columbia,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,50,0,0.069,1.59,*,84210,4.2,*,*,*,*,*,51420,58500,82660,105750,129110,True,
11,DC,District of Columbia,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,390,0,0.571,8.51,*,98120,4.9,*,*,*,*,*,46490,62670,82760,122590,169620,True,
11,DC,District of Columbia,25-1063,"Economics Teachers, Postsecondary",detailed,270,0,0.403,4.09,*,108930,6.2,*,*,*,*,*,44420,54860,97730,142330,#,True,
11,DC,District of Columbia,25-1065,"Political Science Teachers, Postsecondary",detailed,1210,0,1.795,14.18,*,97920,3.4,*,*,*,*,*,52050,63780,85390,120600,162700,True,
11,DC,District of Columbia,25-1066,"Psychology Teachers, Postsecondary",detailed,200,7.1,0.303,1.09,*,81420,2.9,*,*,*,*,*,44080,58330,76230,98160,126560,True,
11,DC,District of Columbia,25-1067,"Sociology Teachers, Postsecondary",detailed,100,0,0.151,1.28,*,86050,2.6,*,*,*,*,*,48610,62610,78140,102150,147850,True,
11,DC,District of Columbia,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,300,0.6,0.451,1.08,*,73470,3,*,*,*,*,*,37980,50770,71340,93440,114250,True,
11,DC,District of Columbia,25-1081,"Education Teachers, Postsecondary",detailed,340,3.8,0.506,1.16,*,61840,3.1,*,*,*,*,*,30630,43890,56960,74600,100260,True,
11,DC,District of Columbia,25-1082,"Library Science Teachers, Postsecondary",detailed,**,**,**,**,*,77100,7.6,*,*,*,*,*,50380,55240,66360,89380,112130,True,
11,DC,District of Columbia,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,70,0,0.109,1.03,*,76370,4.2,*,*,*,*,*,37240,54350,66420,83270,138820,True,
11,DC,District of Columbia,25-1112,"Law Teachers, Postsecondary",detailed,1120,0,1.657,13.91,*,120510,3.6,*,*,*,*,*,56910,72360,95910,155440,#,True,
11,DC,District of Columbia,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,630,29.6,0.932,1.31,*,81310,5.3,*,*,*,*,*,42800,55950,75770,98660,125910,True,
11,DC,District of Columbia,25-1122,"Communications Teachers, Postsecondary",detailed,270,7.6,0.4,1.9,*,80580,3.3,*,*,*,*,*,50050,59200,73720,95810,131040,True,
11,DC,District of Columbia,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,380,4.2,0.568,1.04,*,76270,2.6,*,*,*,*,*,42350,53320,65160,92750,125690,True,
11,DC,District of Columbia,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,770,24.4,1.145,5.24,*,65020,4.3,*,*,*,*,*,41000,49490,58600,73440,97920,True,
11,DC,District of Columbia,25-1125,"History Teachers, Postsecondary",detailed,180,0,0.267,1.56,*,87140,2.8,*,*,*,*,*,52990,66780,83930,101260,136360,True,
11,DC,District of Columbia,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,270,0,0.396,2.29,*,79780,2.1,*,*,*,*,*,47050,56540,78240,95850,120430,True,
11,DC,District of Columbia,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,**,**,**,**,*,60510,1.9,*,*,*,*,*,29710,43790,57610,75520,95620,True,
11,DC,District of Columbia,25-1194,"Vocational Education Teachers, Postsecondary",detailed,120,17.4,0.178,0.2,30.49,63420,6.5,9.62,19.27,30.9,40.73,48.56,20010,40070,64270,84720,101000,,
11,DC,District of Columbia,25-1199,"Postsecondary Teachers, All Other",detailed,**,**,**,**,*,67210,2.5,*,*,*,*,*,20010,44390,60230,79720,115550,True,
11,DC,District of Columbia,25-2011,"Preschool Teachers, Except Special Education",detailed,830,11.5,1.223,0.46,19.36,40280,5.3,9.61,10.17,19.2,26.24,29.76,20000,21150,39940,54570,61890,,
11,DC,District of Columbia,25-2012,"Kindergarten Teachers, Except Special Education",detailed,100,46.1,0.147,0.13,*,53080,8.6,*,*,*,*,*,30180,34590,52010,61130,78410,True,
11,DC,District of Columbia,25-2021,"Elementary School Teachers, Except Special Education",detailed,3140,4.3,4.64,0.46,*,68920,6.8,*,*,*,*,*,41260,54450,67090,86050,99220,True,
11,DC,District of Columbia,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,1730,37.6,2.558,0.56,*,69010,3.8,*,*,*,*,*,47640,56620,68320,80200,96910,True,
11,DC,District of Columbia,25-2023,"Career/Technical Education Teachers, Middle School",detailed,**,**,**,**,*,55010,17.4,*,*,*,*,*,23860,40330,55080,67120,87840,True,
11,DC,District of Columbia,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,2340,12.3,3.458,0.5,*,62340,3.8,*,*,*,*,*,33710,38850,60050,77800,96900,True,
11,DC,District of Columbia,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,940,20.5,1.389,0.98,*,62840,8.7,*,*,*,*,*,39820,48400,59050,76400,95400,True,
11,DC,District of Columbia,25-2053,"Special Education Teachers, Middle School",detailed,240,24.6,0.351,0.53,*,63520,8.9,*,*,*,*,*,39760,50970,60430,76700,94390,True,
11,DC,District of Columbia,25-2054,"Special Education Teachers, Secondary School",detailed,470,22.3,0.699,0.74,*,70210,6.4,*,*,*,*,*,51260,55970,64270,82110,101150,True,
11,DC,District of Columbia,25-2059,"Special Education Teachers, All Other",detailed,110,33.1,0.16,0.58,*,63560,5.7,*,*,*,*,*,27640,36710,62360,83920,99300,True,
11,DC,District of Columbia,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,160,17.5,0.24,0.51,25.03,52070,3.8,13.57,18.08,23.19,31.15,39.75,28230,37600,48240,64780,82690,,
11,DC,District of Columbia,25-3021,Self-Enrichment Education Teachers,detailed,260,32,0.392,0.25,27.03,56210,11.8,12.03,16.84,26.85,35.8,43.01,25030,35020,55850,74470,89450,,
11,DC,District of Columbia,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,2110,13.3,3.126,1.58,*,71110,6.2,*,*,*,*,*,39960,51890,64650,82900,116800,True,
11,DC,District of Columbia,25-3098,Substitute Teachers,detailed,220,45,0.332,0.07,14.61,30390,9.7,9.64,10.41,12.71,19.49,22.24,20060,21650,26430,40530,46260,,
11,DC,District of Columbia,25-4011,Archivists,detailed,170,6.5,0.244,6.16,35.45,73740,6.2,17.04,26.44,36.73,46.27,50.95,35430,54990,76390,96240,105970,,
11,DC,District of Columbia,25-4012,Curators,detailed,140,12.1,0.212,2.46,42.89,89210,3.7,25.78,32.68,39.82,45.29,79.43,53630,67960,82830,94190,165220,,
11,DC,District of Columbia,25-4013,Museum Technicians and Conservators,detailed,410,4.4,0.612,7.85,32.36,67310,2.2,21.4,24.76,31.66,38.81,44.07,44500,51500,65850,80720,91660,,
11,DC,District of Columbia,25-4021,Librarians,detailed,1230,4.1,1.827,1.91,39.8,82780,1.5,26.39,31.48,38.46,45.96,54.96,54890,65470,79990,95600,114310,,
11,DC,District of Columbia,25-4031,Library Technicians,detailed,680,5.6,1.001,1.47,23.5,48870,5,16.87,19.61,22.71,26.63,29.78,35090,40800,47230,55390,61940,,
11,DC,District of Columbia,25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,60,16.3,0.086,1.17,29.79,61970,4.1,20.72,23.67,28.72,34.27,40.17,43090,49220,59750,71280,83560,,
11,DC,District of Columbia,25-9031,Instructional Coordinators,detailed,1640,9.1,2.43,2.4,42.17,87710,6,23.18,31.49,40.49,52.66,63.63,48210,65500,84210,109530,132350,,
11,DC,District of Columbia,25-9041,Teacher Assistants,detailed,4000,10,5.921,0.66,*,31290,2.3,*,*,*,*,*,21150,25950,31570,36240,39040,True,
11,DC,District of Columbia,25-9099,"Education, Training, and Library Workers, All Other",detailed,310,5.1,0.452,0.58,26.96,56080,10.1,11.81,16.92,25,36.62,43.89,24570,35200,51990,76170,91280,,
11,DC,District of Columbia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,32270,3.4,47.737,3.57,42.03,87420,1.8,17.99,25.7,37.22,50.95,71.05,37410,53470,77410,105970,147770,,
11,DC,District of Columbia,27-1011,Art Directors,detailed,290,12.5,0.422,1.68,51.61,107340,3.5,32.25,40.21,45.72,55.02,81.03,67070,83640,95100,114450,168540,,
11,DC,District of Columbia,27-1014,Multimedia Artists and Animators,detailed,90,10.2,0.136,0.62,35.69,74230,2.6,24.77,31.27,35.71,41.34,47.07,51510,65030,74280,85990,97900,,
11,DC,District of Columbia,27-1019,"Artists and Related Workers, All Other",detailed,1050,1.4,1.557,27.88,42.12,87600,2.7,27.01,36.76,42.85,47.74,53.86,56180,76470,89120,99300,112030,,
11,DC,District of Columbia,27-1023,Floral Designers,detailed,110,26.4,0.163,0.51,16.74,34820,11.2,10.82,12.45,14.21,18.15,27.45,22500,25900,29550,37750,57090,,
11,DC,District of Columbia,27-1024,Graphic Designers,detailed,1320,4.7,1.959,1.32,35.98,74840,2.9,21.81,27.5,35.41,43.67,49.55,45370,57200,73650,90830,103070,,
11,DC,District of Columbia,27-1025,Interior Designers,detailed,820,18.9,1.213,3.28,41.54,86410,10.9,18.48,25.76,32.68,44.16,72.98,38440,53580,67970,91860,151800,,
11,DC,District of Columbia,27-1026,Merchandise Displayers and Window Trimmers,detailed,100,30.8,0.151,0.21,23.89,49690,9,11.57,17.39,23.59,28.41,38.05,24070,36170,49070,59090,79140,,
11,DC,District of Columbia,27-1027,Set and Exhibit Designers,detailed,200,11.2,0.296,3.42,32.4,67400,3.4,17.93,24.9,33.7,39.82,45.28,37290,51790,70100,82830,94190,,
11,DC,District of Columbia,27-1029,"Designers, All Other",detailed,50,27.5,0.076,1.6,36.2,75290,14.5,18.33,23.68,30.38,46.89,60.37,38120,49260,63190,97540,125570,,
11,DC,District of Columbia,27-2011,Actors,detailed,250,33.1,0.372,1.01,35.26,*,26.9,9.62,10.69,17.53,31.16,#,*,*,*,*,*,,True
11,DC,District of Columbia,27-2012,Producers and Directors,detailed,1650,9,2.448,3.23,40.37,83970,2.7,19.01,26.8,40.03,49.48,61.2,39550,55750,83260,102920,127290,,
11,DC,District of Columbia,27-2022,Coaches and Scouts,detailed,390,6.5,0.575,0.35,*,55360,5.8,*,*,*,*,*,25570,34950,47490,69280,88410,True,
11,DC,District of Columbia,27-2031,Dancers,detailed,100,18.6,0.152,2.09,19.36,*,7.1,12.23,13.47,16.71,24.15,30.31,*,*,*,*,*,,True
11,DC,District of Columbia,27-2032,Choreographers,detailed,**,**,**,**,23.53,48940,10.5,19.91,20.79,22.26,23.73,24.63,41410,43240,46290,49350,51230,,
11,DC,District of Columbia,27-2041,Music Directors and Composers,detailed,100,43.2,0.152,0.97,26.83,55810,13.3,9.68,19.28,25.25,34.22,43.62,20130,40110,52510,71170,90740,,
11,DC,District of Columbia,27-2042,Musicians and Singers,detailed,270,20.5,0.396,1.47,27.8,*,7.2,13.34,23.41,27.32,30.38,43.11,*,*,*,*,*,,True
11,DC,District of Columbia,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,140,4.3,0.209,1.97,22.57,*,7.4,10.13,11.7,17.05,21.65,43.33,*,*,*,*,*,,True
11,DC,District of Columbia,27-3011,Radio and Television Announcers,detailed,**,**,**,**,32.06,66680,6.2,10.43,18.17,26.46,34.78,59.57,21700,37790,55030,72340,123900,,
11,DC,District of Columbia,27-3022,Reporters and Correspondents,detailed,2500,16.5,3.701,12.43,37.44,77870,3.6,14.87,23.32,34.54,48.9,61.82,30930,48500,71850,101710,128590,,
11,DC,District of Columbia,27-3031,Public Relations Specialists,detailed,14340,4.7,21.216,13.36,47.01,97790,2.9,19.58,26.55,39.15,58.71,87.88,40730,55230,81430,122110,182790,,
11,DC,District of Columbia,27-3041,Editors,detailed,2900,9.3,4.292,6.12,40.37,83980,3.3,18.89,26.41,35.89,48.72,64.3,39300,54940,74650,101330,133740,,
11,DC,District of Columbia,27-3042,Technical Writers,detailed,760,8.7,1.124,3.12,40.07,83350,1.8,27.11,34.05,40.7,46.92,54.49,56400,70810,84660,97600,113340,,
11,DC,District of Columbia,27-3043,Writers and Authors,detailed,1170,7.4,1.727,5.49,46.23,96150,5.1,24.82,31.43,43.39,54.63,65.95,51630,65380,90250,113640,137180,,
11,DC,District of Columbia,27-3091,Interpreters and Translators,detailed,240,14.1,0.362,1.01,40.04,83280,4.1,22.48,30.08,40.92,48.71,57.69,46760,62560,85120,101310,120000,,
11,DC,District of Columbia,27-3099,"Media and Communication Workers, All Other",detailed,220,12.5,0.326,2.02,35.75,74350,5.3,18.66,22.64,31.51,45.04,62.45,38820,47090,65540,93680,129900,,
11,DC,District of Columbia,27-4011,Audio and Video Equipment Technicians,detailed,550,11.7,0.813,1.8,27.34,56860,2.7,16.57,19.83,25.33,32.84,39.68,34470,41240,52700,68300,82520,,
11,DC,District of Columbia,27-4012,Broadcast Technicians,detailed,490,20.7,0.726,3.54,34.26,71260,6.7,12.72,21.87,39.78,44.66,48.18,26450,45500,82740,92890,100220,,
11,DC,District of Columbia,27-4013,Radio Operators,detailed,100,22.1,0.152,22.36,24.57,51110,7.8,15.07,24.75,26.69,27.41,28.87,31350,51480,55520,57020,60050,,
11,DC,District of Columbia,27-4014,Sound Engineering Technicians,detailed,110,16.4,0.158,1.57,27.84,57920,5.5,15.53,18.46,24.87,34.35,44.1,32300,38390,51730,71450,91730,,
11,DC,District of Columbia,27-4021,Photographers,detailed,160,23.5,0.242,0.67,29.57,61510,7.4,15.52,19.07,27.2,40.4,47.35,32280,39680,56570,84030,98490,,
11,DC,District of Columbia,27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,600,30,0.886,6.09,41.71,86760,6,21.26,33.77,42.65,49.44,61.93,44220,70240,88710,102830,128820,,
11,DC,District of Columbia,27-4032,Film and Video Editors,detailed,210,31.2,0.315,1.57,36.23,75360,6.3,15.69,23.36,36.68,47.05,54.33,32640,48580,76290,97860,113000,,
11,DC,District of Columbia,27-4099,"Media and Communication Equipment Workers, All Other",detailed,320,4.5,0.475,3.7,46.57,96870,4.3,28.38,40.39,48.04,54.44,56.77,59030,84020,99920,113230,118080,,
11,DC,District of Columbia,29-0000,Healthcare Practitioners and Technical Occupations,major,30100,2.6,44.528,0.77,43.41,90290,3.1,20.7,27.47,36.37,48.61,74.23,43070,57130,75650,101100,154410,,
11,DC,District of Columbia,29-1021,"Dentists, General",detailed,**,**,**,**,50.44,104920,28.1,16.17,17.85,43.31,62.84,#,33640,37130,90090,130720,#,,
11,DC,District of Columbia,29-1031,Dietitians and Nutritionists,detailed,270,3.7,0.406,0.94,29,60320,4.7,14.86,20.39,28.96,35.75,42.06,30910,42410,60240,74360,87480,,
11,DC,District of Columbia,29-1041,Optometrists,detailed,60,33.5,0.091,0.35,51.29,106680,8.3,18.14,36.73,54.79,64.81,72.99,37730,76390,113970,134810,151820,,
11,DC,District of Columbia,29-1051,Pharmacists,detailed,690,6.2,1.027,0.48,54.62,113610,2.4,35.51,51.6,56.18,61.71,70.06,73850,107320,116850,128360,145730,,
11,DC,District of Columbia,29-1061,Anesthesiologists,detailed,240,21.8,0.357,1.68,99.06,206050,15.4,27.08,64.25,#,#,#,56320,133640,#,#,#,,
11,DC,District of Columbia,29-1063,"Internists, General",detailed,1300,4.8,1.92,5.41,56.05,116590,9.5,24.77,26.83,30.25,83.54,#,51520,55800,62920,173760,#,,
11,DC,District of Columbia,29-1064,Obstetricians and Gynecologists,detailed,130,10.7,0.191,1.31,69.53,144610,10.5,18.07,26.97,63.22,#,#,37580,56100,131500,#,#,,
11,DC,District of Columbia,29-1065,"Pediatricians, General",detailed,310,2.4,0.465,2.24,47.84,99500,5.1,25.51,28.16,36.75,65.25,78.99,53050,58570,76440,135720,164300,,
11,DC,District of Columbia,29-1066,Psychiatrists,detailed,240,3.9,0.35,2.01,64.46,134070,7.2,23.99,27.41,67.78,#,#,49890,57010,140980,#,#,,
11,DC,District of Columbia,29-1067,Surgeons,detailed,420,11.1,0.627,2.08,86.9,180740,10.5,26.5,29.52,85.74,#,#,55120,61400,178330,#,#,,
11,DC,District of Columbia,29-1069,"Physicians and Surgeons, All Other",detailed,2040,6.7,3.022,1.29,80.35,167130,8.9,27.14,32.78,81.06,#,#,56440,68190,168610,#,#,,
11,DC,District of Columbia,29-1071,Physician Assistants,detailed,460,11.2,0.681,0.95,47.6,99010,2.4,26.67,40.56,49.87,58.08,65.5,55480,84360,103730,120810,136240,,
11,DC,District of Columbia,29-1081,Podiatrists,detailed,40,39.7,0.064,0.92,57.35,119280,9,18.28,52.13,60.2,71.76,77.69,38020,108440,125210,149250,161590,,
11,DC,District of Columbia,29-1122,Occupational Therapists,detailed,520,16.2,0.775,0.93,42.02,87400,3.2,31.01,34.97,41.37,48.51,58.06,64500,72730,86050,100900,120760,,
11,DC,District of Columbia,29-1123,Physical Therapists,detailed,700,11.5,1.037,0.68,40.48,84190,1.9,29.88,33.57,39.71,47.68,56.72,62160,69820,82600,99170,117980,,
11,DC,District of Columbia,29-1124,Radiation Therapists,detailed,120,0,0.18,1.46,37.98,79000,1.7,27.03,31.39,36.48,43.5,48.73,56220,65290,75870,90470,101360,,
11,DC,District of Columbia,29-1125,Recreational Therapists,detailed,180,23.3,0.264,2.04,25.41,52860,8.5,14.01,19.02,25.21,32.31,36.73,29130,39570,52440,67200,76400,,
11,DC,District of Columbia,29-1126,Respiratory Therapists,detailed,380,1.2,0.557,0.64,32.46,67520,3.7,22.92,25.9,32.35,37.29,43.92,47680,53880,67280,77550,91360,,
11,DC,District of Columbia,29-1127,Speech-Language Pathologists,detailed,390,11.9,0.572,0.6,42.34,88070,5.6,25.33,32.25,41.62,52.44,62.23,52690,67090,86560,109080,129440,,
11,DC,District of Columbia,29-1131,Veterinarians,detailed,100,18.4,0.149,0.31,57.01,118580,13.4,37.36,41.25,46.59,67.59,89.24,77710,85800,96900,140590,185620,,
11,DC,District of Columbia,29-1141,Registered Nurses,detailed,10530,2.9,15.579,0.78,38.25,79560,1.4,26.57,31.02,38.28,44.72,49.91,55260,64520,79630,93030,103810,,
11,DC,District of Columbia,29-1151,Nurse Anesthetists,detailed,110,0,0.164,0.57,81.78,170110,4.5,64.31,68.79,76.26,87.01,#,133770,143080,158610,180980,#,,
11,DC,District of Columbia,29-1171,Nurse Practitioners,detailed,520,4.9,0.774,0.78,48.68,101260,1.8,39.58,43.1,48.52,55.89,61.56,82320,89650,100910,116260,128050,,
11,DC,District of Columbia,29-1181,Audiologists,detailed,70,31.2,0.107,1.22,47.36,98510,4.3,27.98,34.26,44.94,63.66,72.73,58200,71250,93470,132410,151280,,
11,DC,District of Columbia,29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,470,7.6,0.692,2.67,57.78,120180,5.5,32.92,42.25,55.3,67.07,76.3,68460,87890,115030,139510,158700,,
11,DC,District of Columbia,29-2011,Medical and Clinical Laboratory Technologists,detailed,710,3.1,1.05,0.89,33.83,70360,1.7,23.63,27.69,33.4,38.8,46.22,49160,57590,69480,80710,96140,,
11,DC,District of Columbia,29-2012,Medical and Clinical Laboratory Technicians,detailed,500,15.6,0.735,0.64,22.2,46170,4.8,15.63,16.99,19.49,26.68,33.46,32500,35330,40540,55500,69600,,
11,DC,District of Columbia,29-2021,Dental Hygienists,detailed,440,37.4,0.652,0.45,47.37,98530,6.4,29.87,44.93,50.76,55.35,58.11,62120,93460,105570,115130,120860,,
11,DC,District of Columbia,29-2031,Cardiovascular Technologists and Technicians,detailed,160,9.8,0.235,0.63,34.89,72570,2.5,19.8,27.71,35.62,42.73,47.97,41180,57640,74090,88870,99780,,
11,DC,District of Columbia,29-2032,Diagnostic Medical Sonographers,detailed,150,25.8,0.227,0.51,42.42,88230,1.9,31.84,37.16,42.9,47.78,54.63,66230,77300,89240,99380,113620,,
11,DC,District of Columbia,29-2033,Nuclear Medicine Technologists,detailed,60,30.1,0.093,0.65,39.5,82170,5,31.25,33.63,37.57,45.7,52.51,65010,69940,78140,95050,109220,,
11,DC,District of Columbia,29-2034,Radiologic Technologists,detailed,530,9.3,0.786,0.55,36.01,74910,1.4,25.86,31.02,36.24,42.54,47.21,53790,64530,75390,88490,98200,,
11,DC,District of Columbia,29-2035,Magnetic Resonance Imaging Technologists,detailed,80,8.4,0.12,0.5,41.09,85470,2.3,31.38,35.67,41.66,46.87,51.47,65260,74200,86650,97490,107060,,
11,DC,District of Columbia,29-2041,Emergency Medical Technicians and Paramedics,detailed,1250,5,1.85,1.08,28.37,59010,4.5,17.4,24.45,28.74,31.92,35.19,36200,50860,59790,66400,73190,,
11,DC,District of Columbia,29-2052,Pharmacy Technicians,detailed,790,8.1,1.169,0.42,16.58,34480,4.9,10.47,11.96,16.07,20.54,23.6,21780,24870,33420,42720,49080,,
11,DC,District of Columbia,29-2053,Psychiatric Technicians,detailed,120,12.5,0.175,0.41,17.64,36700,2.3,12.15,14.94,16.91,18.83,26.41,25270,31080,35180,39160,54930,,
11,DC,District of Columbia,29-2054,Respiratory Therapy Technicians,detailed,130,12.3,0.196,2.7,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,29-2055,Surgical Technologists,detailed,290,0,0.425,0.58,26.3,54700,1.3,14.63,22.04,27.25,31.49,36.03,30440,45830,56670,65490,74950,,
11,DC,District of Columbia,29-2056,Veterinary Technologists and Technicians,detailed,60,14.8,0.087,0.13,16.1,33490,4.6,9.62,11.15,15.78,20.83,22.92,20000,23180,32820,43320,47670,,
11,DC,District of Columbia,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1610,10.3,2.381,0.47,25.53,53100,1.5,19.8,21.87,25.07,28.42,32.13,41190,45480,52140,59110,66830,,
11,DC,District of Columbia,29-2071,Medical Records and Health Information Technicians,detailed,610,20.9,0.898,0.65,33.31,69290,11.9,15.63,19.32,23.43,29.86,50.44,32510,40180,48740,62100,104910,,
11,DC,District of Columbia,29-2081,"Opticians, Dispensing",detailed,220,29.8,0.329,0.62,18.34,38150,5,10.86,13.54,18.9,22.64,26.5,22590,28170,39310,47080,55130,,
11,DC,District of Columbia,29-2099,"Health Technologists and Technicians, All Other",detailed,450,26.1,0.662,0.88,24.6,51180,5.1,12.09,16.17,20.16,32.91,43.07,25150,33640,41930,68450,89590,,
11,DC,District of Columbia,29-9011,Occupational Health and Safety Specialists,detailed,320,6.9,0.477,0.94,44.3,92150,2.8,28.19,32.07,41.61,51.27,66.89,58640,66700,86550,106650,139140,,
11,DC,District of Columbia,29-9091,Athletic Trainers,detailed,100,14,0.148,0.87,*,63020,7,*,*,*,*,*,35200,42680,53220,88580,99610,True,
11,DC,District of Columbia,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,110,7,0.164,0.58,35.51,73860,5.3,13.31,22.17,35.71,46.57,56.76,27670,46100,74280,96870,118060,,
11,DC,District of Columbia,31-0000,Healthcare Support Occupations,major,12930,4,19.124,0.66,15.31,31850,2.2,10.56,12.23,14.04,17.51,22.09,21960,25450,29200,36410,45940,,
11,DC,District of Columbia,31-1011,Home Health Aides,detailed,5850,7.7,8.655,1.45,12.55,26110,1.9,10.02,11.18,12.61,13.83,14.56,20830,23250,26230,28760,30280,,
11,DC,District of Columbia,31-1013,Psychiatric Aides,detailed,110,37.9,0.167,0.33,13,27050,3.6,9.51,12.08,13.23,14.38,15.2,19780,25120,27520,29920,31620,,
11,DC,District of Columbia,31-1014,Nursing Assistants,detailed,3320,5.4,4.906,0.48,15.71,32680,2,11.57,13.12,15.38,17.99,20.62,24060,27290,31980,37410,42890,,
11,DC,District of Columbia,31-1015,Orderlies,detailed,180,2.3,0.264,0.69,14.46,30070,1.9,12.03,12.77,14,15.76,18.4,25020,26550,29120,32780,38260,,
11,DC,District of Columbia,31-2011,Occupational Therapy Assistants,detailed,30,24.2,0.051,0.2,29.21,60750,5.6,18.45,24.81,28.74,34.42,37.92,38380,51600,59780,71600,78880,,
11,DC,District of Columbia,31-2012,Occupational Therapy Aides,detailed,70,21.5,0.105,1.92,21.24,44170,8.3,11.26,13.44,19.39,26.42,34.24,23410,27940,40340,54950,71210,,
11,DC,District of Columbia,31-2021,Physical Therapist Assistants,detailed,140,16.3,0.21,0.36,21.45,44610,4.7,14.25,15.98,18.37,25.63,33.71,29640,33230,38200,53310,70120,,
11,DC,District of Columbia,31-2022,Physical Therapist Aides,detailed,100,12.6,0.151,0.41,16.62,34580,3.8,12.28,13.32,15.14,17.54,19.96,25540,27700,31490,36480,41520,,
