PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3027,Mechanical Engineering Technicians,NA,840.0,9.3,0.624,1.795,28.78,59860.0,3.0,19.64,23.42,28.51,35.01,38.95,40840.0,48720.0,59290.0,72820.0,81010.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3029,"Engineering Technicians, Except Drafters, All Other",NA,1510.0,6.2,1.12,2.139,32.24,67050.0,2.4,20.77,26.77,33.08,38.51,43.88,43210.0,55690.0,68810.0,80100.0,91280.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3031,Surveying and Mapping Technicians,NA,570.0,16.6,0.421,0.993,24.54,51030.0,2.2,17.7,20.03,24.18,28.7,32.13,36810.0,41650.0,50300.0,59700.0,66840.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,17950.0,3.2,13.335,1.592,32.86,68350.0,3.3,17.47,21.95,29.42,39.71,53.58,36340.0,45660.0,61190.0,82590.0,111450.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1012,Food Scientists and Technologists,NA,110.0,28.8,0.081,0.982,29.28,60890.0,6.6,18.32,21.78,28.45,33.72,45.17,38100.0,45310.0,59170.0,70150.0,93960.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1013,Soil and Plant Scientists,NA,30.0,9.4,0.024,0.252,30.56,63570.0,2.7,22.18,25.34,31.55,35.68,38.07,46130.0,52720.0,65630.0,74210.0,79190.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1021,Biochemists and Biophysicists,NA,140.0,14.8,0.104,0.58,36.64,76200.0,10.8,17.68,20.83,28.8,44.45,78.09,36770.0,43330.0,59910.0,92460.0,162430.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1022,Microbiologists,NA,240.0,4.5,0.178,1.234,31.89,66320.0,3.6,19.6,22.65,28.79,38.69,51.76,40780.0,47110.0,59890.0,80470.0,107670.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1023,Zoologists and Wildlife Biologists,NA,900.0,14.2,0.667,4.86,33.49,69650.0,8.9,21.34,24.94,29.42,39.1,53.16,44390.0,51880.0,61200.0,81320.0,110580.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1029,"Biological Scientists, All Other",NA,800.0,10.5,0.591,2.468,32.1,66760.0,7.4,17.25,22.1,30.29,40.43,50.5,35880.0,45960.0,63000.0,84090.0,105050.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1031,Conservation Scientists,NA,100.0,6.3,0.074,0.498,35.41,73650.0,2.7,21.71,25.63,33.38,43.36,51.77,45150.0,53310.0,69420.0,90190.0,107680.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1032,Foresters,NA,100.0,10.2,0.072,0.966,27.17,56520.0,3.0,19.68,23.96,27.1,31.56,36.19,40930.0,49840.0,56370.0,65650.0,75280.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1041,Epidemiologists,NA,100.0,22.9,0.074,1.996,31.7,65930.0,7.3,18.5,22.73,29.92,35.79,49.04,38480.0,47280.0,62240.0,74440.0,101990.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1042,"Medical Scientists, Except Epidemiologists",NA,3990.0,4.3,2.965,4.028,35.34,73510.0,6.7,18.97,22.79,29.84,40.73,58.14,39470.0,47400.0,62070.0,84710.0,120920.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1099,"Life Scientists, All Other",NA,180.0,41.2,0.136,1.629,49.2,102340.0,7.8,27.32,33.46,43.72,66.53,78.36,56830.0,69600.0,90940.0,138390.0,162980.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2012,Physicists,NA,400.0,32.3,0.299,2.254,54.68,113730.0,7.2,25.66,38.05,58.34,69.63,#,53370.0,79150.0,121340.0,144840.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2021,Atmospheric and Space Scientists,NA,160.0,21.9,0.116,1.706,41.61,86550.0,10.1,24.05,30.49,39.76,51.77,65.79,50030.0,63420.0,82710.0,107680.0,136830.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2031,Chemists,NA,640.0,16.9,0.476,0.755,34.82,72430.0,4.4,20.43,26.46,33.15,42.39,53.07,42490.0,55050.0,68950.0,88170.0,110380.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2041,"Environmental Scientists and Specialists, Including Health",NA,2000.0,9.7,1.485,2.31,36.81,76560.0,4.4,21.7,26.9,33.48,44.83,58.53,45140.0,55940.0,69640.0,93250.0,121750.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2042,"Geoscientists, Except Hydrologists and Geographers",NA,560.0,11.2,0.416,1.715,40.07,83350.0,3.9,21.9,27.75,36.14,51.65,67.41,45550.0,57730.0,75160.0,107420.0,140200.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2043,Hydrologists,NA,160.0,15.7,0.116,2.135,41.24,85770.0,3.0,26.59,34.72,41.49,47.71,52.67,55300.0,72210.0,86300.0,99240.0,109550.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2099,"Physical Scientists, All Other",NA,260.0,8.5,0.19,0.978,42.81,89050.0,4.0,27.19,33.66,42.43,51.25,58.61,56550.0,70010.0,88260.0,106610.0,121910.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3011,Economists,NA,110.0,11.2,0.084,0.806,39.35,81850.0,2.3,25.64,31.42,38.33,45.2,56.95,53330.0,65360.0,79720.0,94020.0,118450.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3022,Survey Researchers,NA,70.0,24.3,0.052,0.37,31.2,64890.0,12.5,19.66,22.91,27.87,31.75,43.96,40900.0,47650.0,57960.0,66030.0,91440.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3031,"Clinical, Counseling, and School Psychologists",NA,740.0,8.7,0.549,0.693,38.12,79290.0,6.5,24.57,28.29,35.02,43.25,54.11,51100.0,58850.0,72830.0,89970.0,112540.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3039,"Psychologists, All Other",NA,130.0,12.3,0.099,1.177,33.38,69420.0,6.1,15.61,20.7,33.76,46.17,53.17,32460.0,43050.0,70210.0,96040.0,110590.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3051,Urban and Regional Planners,NA,1450.0,8.2,1.079,3.532,35.07,72940.0,1.7,25.29,29.93,34.78,40.37,45.69,52600.0,62250.0,72340.0,83970.0,95040.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3091,Anthropologists and Archeologists,NA,70.0,14.9,0.049,1.221,26.76,55660.0,6.0,18.7,20.38,23.11,31.42,42.8,38900.0,42390.0,48070.0,65350.0,89030.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3094,Political Scientists,NA,40.0,24.1,0.028,0.796,36.7,76330.0,13.0,19.65,21.48,28.86,43.25,62.59,40870.0,44680.0,60020.0,89950.0,130190.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3099,"Social Scientists and Related Workers, All Other",NA,410.0,11.4,0.305,1.364,34.63,72020.0,3.8,20.58,25.5,33.96,41.19,47.57,42800.0,53030.0,70630.0,85670.0,98950.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4011,Agricultural and Food Science Technicians,NA,40.0,20.4,0.028,0.211,20.02,41640.0,4.5,10.96,16.6,20.7,24.45,27.71,22800.0,34540.0,43050.0,50850.0,57640.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4021,Biological Technicians,NA,2160.0,7.4,1.603,2.793,20.57,42780.0,2.1,14.67,16.61,19.85,23.9,28.77,30510.0,34560.0,41280.0,49710.0,59840.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4031,Chemical Technicians,NA,330.0,22.7,0.244,0.522,19.1,39730.0,4.1,12.6,14.82,18.22,22.23,27.08,26200.0,30830.0,37890.0,46230.0,56320.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4061,Social Science Research Assistants,NA,300.0,8.3,0.226,1.112,18.01,37470.0,2.0,13.72,15.28,17.09,20.13,23.55,28530.0,31780.0,35550.0,41870.0,48980.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4091,"Environmental Science and Protection Technicians, Including Health",NA,270.0,18.9,0.201,0.897,22.04,45850.0,5.1,15.03,17.37,21.02,25.7,30.85,31260.0,36130.0,43720.0,53470.0,64160.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4092,Forensic Science Technicians,NA,70.0,36.3,0.055,0.564,26.81,55770.0,1.6,20.5,23.52,26.52,30.37,34.75,42630.0,48930.0,55150.0,63170.0,72270.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4093,Forest and Conservation Technicians,NA,160.0,7.4,0.121,0.476,16.84,35020.0,2.4,11.73,12.79,16.06,19.41,26.44,24390.0,26600.0,33410.0,40360.0,55000.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4099,"Life, Physical, and Social Science Technicians, All Other",NA,520.0,11.8,0.383,0.879,23.55,48990.0,3.1,16.27,19.36,22.87,27.21,31.93,33840.0,40270.0,47580.0,56600.0,66420.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-0000,Community and Social Service Occupations,major,18100.0,3.4,13.444,0.899,21.25,44190.0,2.1,12.06,15.18,20.25,26.46,32.32,25080.0,31570.0,42120.0,55040.0,67230.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1011,Substance Abuse and Behavioral Disorder Counselors,NA,680.0,22.4,0.504,0.822,19.41,40370.0,2.6,13.48,15.82,19.11,22.37,26.45,28030.0,32910.0,39750.0,46520.0,55020.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1012,"Educational, Guidance, School, and Vocational Counselors",NA,1840.0,3.4,1.368,0.704,27.28,56740.0,2.0,19.47,22.26,26.35,32.4,37.74,40500.0,46290.0,54820.0,67380.0,78500.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1013,Marriage and Family Therapists,NA,160.0,36.3,0.116,0.446,19.65,40880.0,3.8,13.1,16.34,19.13,23.03,26.04,27240.0,33980.0,39790.0,47890.0,54160.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1014,Mental Health Counselors,NA,1680.0,14.2,1.248,1.438,21.23,44150.0,3.2,14.92,16.66,19.68,24.73,31.65,31030.0,34660.0,40940.0,51440.0,65840.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1015,Rehabilitation Counselors,NA,3030.0,9.0,2.249,2.564,19.55,40670.0,2.5,12.48,14.86,17.59,23.39,28.25,25960.0,30910.0,36590.0,48640.0,58770.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1019,"Counselors, All Other",NA,50.0,15.0,0.04,0.181,25.29,52590.0,4.3,15.91,21.47,24.87,26.8,31.9,33100.0,44650.0,51720.0,55740.0,66350.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1021,"Child, Family, and School Social Workers",NA,970.0,15.5,0.721,0.332,20.02,41640.0,3.7,13.56,15.4,18.45,24.52,28.53,28210.0,32040.0,38370.0,51010.0,59340.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1022,Healthcare Social Workers,NA,1360.0,7.3,1.007,0.895,27.19,56550.0,2.7,18.89,22.21,27.34,32.52,35.86,39290.0,46200.0,56860.0,67640.0,74590.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1023,Mental Health and Substance Abuse Social Workers,NA,650.0,18.9,0.486,0.515,22.31,46400.0,3.8,13.79,17.14,23.39,26.47,29.17,28670.0,35660.0,48650.0,55060.0,60680.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1029,"Social Workers, All Other",NA,1290.0,7.3,0.957,1.74,23.87,49650.0,4.2,14.73,18.36,25.8,26.47,30.44,30650.0,38180.0,53670.0,55060.0,63310.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1091,Health Educators,NA,510.0,20.9,0.379,0.828,23.48,48840.0,8.3,11.56,16.78,22.41,28.36,36.3,24040.0,34890.0,46600.0,59000.0,75510.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1092,Probation Officers and Correctional Treatment Specialists,NA,690.0,11.3,0.512,0.724,27.43,57060.0,2.2,21.16,25.03,26.46,30.68,35.29,44010.0,52060.0,55050.0,63820.0,73400.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1093,Social and Human Service Assistants,NA,3530.0,12.7,2.619,0.931,14.15,29420.0,2.6,9.91,11.12,13.32,16.62,19.97,20610.0,23140.0,27700.0,34570.0,41530.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1798,"Community and Social Service Specialists, All Other*",NA,1270.0,11.5,0.943,1.07,23.46,48810.0,3.7,13.5,17.39,22.77,29.9,34.06,28080.0,36160.0,47370.0,62190.0,70840.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2011,Clergy,NA,200.0,10.9,0.146,0.433,25.83,53720.0,5.3,13.32,18.25,25.91,31.21,38.94,27700.0,37950.0,53890.0,64920.0,80980.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2021,"Directors, Religious Activities and Education",NA,40.0,22.8,0.032,0.242,29.0,60310.0,6.6,17.73,21.33,28.71,35.79,40.83,36880.0,44370.0,59710.0,74440.0,84920.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2099,"Religious Workers, All Other",NA,160.0,49.9,0.116,2.079,20.99,43660.0,15.5,9.73,12.56,20.85,28.33,34.1,20250.0,26120.0,43370.0,58940.0,70920.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-0000,Legal Occupations,major,12310.0,4.3,9.146,1.171,45.68,95010.0,4.4,18.35,25.36,36.36,60.17,#,38170.0,52760.0,75630.0,125150.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1011,Lawyers,NA,6500.0,6.1,4.831,1.094,61.43,127780.0,4.5,29.43,38.83,56.14,74.6,#,61210.0,80770.0,116770.0,155160.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1012,Judicial Law Clerks,NA,100.0,30.1,0.073,0.369,25.47,52980.0,4.4,16.43,21.64,23.39,27.11,35.47,34160.0,45020.0,48650.0,56380.0,73770.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",NA,170.0,1.1,0.128,1.137,46.72,97170.0,4.9,33.02,39.12,41.98,53.03,70.21,68690.0,81370.0,87310.0,110290.0,146040.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1022,"Arbitrators, Mediators, and Conciliators",NA,50.0,15.2,0.035,0.643,44.14,91820.0,5.8,26.72,29.72,41.26,59.53,66.54,55580.0,61810.0,85810.0,123820.0,138400.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-2011,Paralegals and Legal Assistants*,NA,3810.0,11.7,2.83,1.451,25.37,52770.0,3.7,14.27,18.41,24.89,30.89,37.18,29680.0,38300.0,51780.0,64260.0,77340.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-2091,Court Reporters,NA,**,**,**,**,35.23,73280.0,4.0,32.3,33.56,35.66,38.09,39.66,67190.0,69810.0,74180.0,79220.0,82500.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-2093,"Title Examiners, Abstractors, and Searchers",NA,550.0,18.8,0.405,1.019,23.81,49530.0,4.0,13.8,17.97,21.87,29.63,35.56,28710.0,37370.0,45480.0,61640.0,73960.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-2099,"Legal Support Workers, All Other",NA,770.0,15.4,0.569,1.716,28.33,58920.0,6.4,17.76,21.97,26.03,33.16,44.35,36950.0,45690.0,54150.0,68980.0,92250.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,65960.0,1.8,48.993,0.736,26.25,54610.0,6.2,13.63,17.05,23.7,31.92,40.16,28360.0,35460.0,49300.0,66400.0,83540.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1011,"Business Teachers, Postsecondary",NA,600.0,4.4,0.447,0.719,*,73630.0,16.8,*,*,*,*,*,30420.0,38590.0,53000.0,94970.0,149560.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1021,"Computer Science Teachers, Postsecondary",NA,230.0,10.7,0.169,0.649,*,77310.0,11.1,*,*,*,*,*,41180.0,50030.0,66430.0,103930.0,133260.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1022,"Mathematical Science Teachers, Postsecondary",NA,330.0,3.9,0.247,0.604,*,82480.0,14.4,*,*,*,*,*,43190.0,51700.0,67820.0,108340.0,139290.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1032,"Engineering Teachers, Postsecondary",NA,360.0,0.9,0.265,0.979,*,104400.0,3.9,*,*,*,*,*,54270.0,75620.0,98110.0,129560.0,157430.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1042,"Biological Science Teachers, Postsecondary",NA,520.0,3.5,0.385,0.897,*,90650.0,12.8,*,*,*,*,*,46820.0,55500.0,75330.0,113780.0,156250.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",NA,190.0,2.7,0.142,1.689,*,92170.0,5.2,*,*,*,*,*,49730.0,64990.0,92430.0,113890.0,135980.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1052,"Chemistry Teachers, Postsecondary",NA,180.0,5.0,0.136,0.817,*,81020.0,14.7,*,*,*,*,*,43660.0,50100.0,60180.0,98440.0,151860.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1054,"Physics Teachers, Postsecondary",NA,180.0,4.6,0.137,1.29,*,85650.0,10.5,*,*,*,*,*,46180.0,55600.0,75770.0,108970.0,138500.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1061,"Anthropology and Archeology Teachers, Postsecondary",NA,80.0,11.9,0.06,1.303,*,71840.0,2.3,*,*,*,*,*,45740.0,53890.0,65640.0,81900.0,107100.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",NA,90.0,0.0,0.07,0.991,*,70850.0,2.3,*,*,*,*,*,41410.0,50030.0,65140.0,80980.0,110990.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1063,"Economics Teachers, Postsecondary",NA,90.0,9.6,0.069,0.674,*,80670.0,14.2,*,*,*,*,*,36780.0,47300.0,66710.0,102860.0,145700.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1064,"Geography Teachers, Postsecondary",NA,40.0,2.2,0.033,0.987,*,72680.0,7.5,*,*,*,*,*,41170.0,46780.0,67080.0,96840.0,115510.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1065,"Political Science Teachers, Postsecondary",NA,210.0,4.2,0.157,1.252,*,81500.0,6.1,*,*,*,*,*,43330.0,54980.0,75690.0,102280.0,127330.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1066,"Psychology Teachers, Postsecondary",NA,310.0,8.9,0.232,0.858,*,65470.0,9.3,*,*,*,*,*,28910.0,45200.0,59270.0,80100.0,105490.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1067,"Sociology Teachers, Postsecondary",NA,120.0,6.7,0.087,0.634,*,71550.0,7.9,*,*,*,*,*,40130.0,50260.0,63420.0,87300.0,119920.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1069,"Social Sciences Teachers, Postsecondary, All Other",NA,50.0,10.7,0.037,0.635,*,66780.0,3.6,*,*,*,*,*,38950.0,46720.0,59030.0,80200.0,112000.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1072,"Nursing Instructors and Teachers, Postsecondary",NA,540.0,7.8,0.405,0.952,*,70680.0,4.8,*,*,*,*,*,44350.0,51700.0,65230.0,87150.0,109270.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1081,"Education Teachers, Postsecondary",NA,630.0,15.5,0.468,0.968,*,57540.0,11.2,*,*,*,*,*,31640.0,36380.0,49560.0,71540.0,93740.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1082,"Library Science Teachers, Postsecondary",NA,70.0,3.7,0.055,1.601,*,81890.0,3.7,*,*,*,*,*,48070.0,56180.0,81440.0,102890.0,123320.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1112,"Law Teachers, Postsecondary",NA,120.0,0.8,0.088,0.765,*,97500.0,4.9,*,*,*,*,*,32960.0,36700.0,93990.0,141540.0,#,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1113,"Social Work Teachers, Postsecondary",NA,160.0,2.5,0.115,1.561,*,78690.0,5.6,*,*,*,*,*,36440.0,48970.0,70170.0,93720.0,137930.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1121,"Art, Drama, and Music Teachers, Postsecondary",NA,590.0,12.4,0.441,0.645,*,59280.0,4.3,*,*,*,*,*,38860.0,44940.0,54650.0,70060.0,88060.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1122,"Communications Teachers, Postsecondary",NA,210.0,8.7,0.154,0.685,*,58070.0,5.0,*,*,*,*,*,37030.0,44200.0,53290.0,67280.0,87940.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1123,"English Language and Literature Teachers, Postsecondary",NA,590.0,9.4,0.44,0.8,*,58280.0,8.2,*,*,*,*,*,39110.0,44010.0,53130.0,67970.0,88730.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1124,"Foreign Language and Literature Teachers, Postsecondary",NA,340.0,10.7,0.256,1.158,*,55120.0,3.7,*,*,*,*,*,36220.0,42190.0,49850.0,62860.0,80880.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1125,"History Teachers, Postsecondary",NA,150.0,6.4,0.114,0.624,*,69590.0,7.4,*,*,*,*,*,43600.0,50330.0,64730.0,81970.0,110350.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1126,"Philosophy and Religion Teachers, Postsecondary",NA,330.0,18.4,0.242,1.447,*,57730.0,8.2,*,*,*,*,*,30810.0,43640.0,52720.0,66150.0,88490.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1191,Graduate Teaching Assistants,NA,590.0,1.0,0.436,0.514,*,38130.0,2.8,*,*,*,*,*,26770.0,30660.0,38790.0,44130.0,47330.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1192,"Home Economics Teachers, Postsecondary",NA,30.0,16.9,0.026,0.559,*,51590.0,4.3,*,*,*,*,*,39940.0,46690.0,52330.0,58070.0,64880.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",NA,140.0,16.3,0.103,0.739,*,48890.0,2.5,*,*,*,*,*,33940.0,41720.0,47870.0,55240.0,66680.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1194,"Vocational Education Teachers, Postsecondary",NA,2820.0,11.0,2.092,2.21,30.44,63320.0,4.9,17.73,22.53,27.8,38.41,49.63,36880.0,46870.0,57830.0,79890.0,103240.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1199,"Postsecondary Teachers, All Other",NA,480.0,4.8,0.36,0.25,*,76550.0,4.6,*,*,*,*,*,38250.0,50490.0,68610.0,92440.0,122280.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2011,"Preschool Teachers, Except Special Education",NA,2680.0,21.7,1.992,0.685,14.85,30880.0,3.5,10.66,12.21,14.16,17.02,19.97,22180.0,25410.0,29450.0,35390.0,41550.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2012,"Kindergarten Teachers, Except Special Education",NA,900.0,10.8,0.668,0.49,*,52200.0,4.0,*,*,*,*,*,32110.0,41400.0,52460.0,63790.0,72380.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2021,"Elementary School Teachers, Except Special Education",NA,9660.0,3.0,7.172,0.614,*,58720.0,1.1,*,*,*,*,*,41470.0,48690.0,59070.0,69690.0,77110.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",NA,3830.0,4.6,2.848,0.553,*,58810.0,1.3,*,*,*,*,*,41760.0,49100.0,58990.0,69360.0,77200.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",NA,5210.0,4.9,3.868,0.467,*,60940.0,1.3,*,*,*,*,*,43250.0,51060.0,61070.0,71590.0,81090.0,TRUE,NA
